,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
23,,,,143,"[0.364501953125, -0.251220703125, 2.10546875, 6.40625]",9.949211889000871,2.487302972250218,3.9572868883344476
24,,,,550,"[0.490234375, -0.251220703125, 1.9794921875, 6.28125]",9.976177354037876,2.494044338509469,3.969041699920961
25,,,,318,"[0.490234375, -0.251220703125, 1.9921875, 6.29296875]",10.012467940035217,2.503116985008804,3.9848114715378617
26,,,,614,"[0.61572265625, -0.1256103515625, 1.9921875, 6.41796875]",9.640366894854886,2.4100917237137214,3.820335713486001
27,,,,166,"[0.60302734375, -0.13818359375, 2.00390625, 6.40625]",9.71591307277585,2.4289782681939625,3.854236292367221
28,,,,248,"[0.59033203125, -0.01251983642578125, 2.12890625, 6.41796875]",9.302817078603297,2.3257042696508243,3.6655449017570634
29,,,,363,"[0.59033203125, 0.1131591796875, 2.12890625, 6.4296875]",8.573710568473732,2.143427642118433,3.311088271706088
30,,,,297,"[0.59033203125, 0.1005859375, 2.25390625, 6.4296875]",8.94649473564813,2.2366236839120326,3.4959291939007917
31,,,,588,"[0.7158203125, 0.1131591796875, 2.25390625, 6.44140625]",9.271988640510314,2.3179971601275784,3.6511289955610287
32,,,,624,"[0.84130859375, 0.23876953125, 2.37890625, 6.56640625]",9.269928730264311,2.317482182566078,3.650164038551625
33,,,,180,"[0.82861328125, 0.23876953125, 2.3671875, 6.44140625]",9.146377213234231,2.286594303308558,3.591891171805024
34,,,,60,"[0.703125, 0.23876953125, 2.3671875, 6.31640625]",8.648408601231116,2.162102150307779,3.348762087047041
35,,,,60,"[0.57763671875, 0.23876953125, 2.3671875, 6.19140625]",8.102772120333965,2.025693030083491,3.065736337974479
36,,,,592,"[0.703125, 0.251220703125, 2.37890625, 6.19140625]",8.473461163833594,2.1183652909583985,3.2600085197942703
37,,,,509,"[0.82861328125, 0.1256103515625, 2.3671875, 6.31640625]",9.7310101495821,2.432752537395525,3.8609793420435325
38,,,,550,"[0.9541015625, 0.1256103515625, 2.2421875, 6.19140625]",9.814131086973237,2.4535327717433093,3.897918632104452
39,,,,189,"[0.94140625, 0.1256103515625, 2.2421875, 6.31640625]",9.829333247732128,2.457333311933032,3.904640680452118
40,2.0,-37.52731696805717,-52.99881915514774,594,"[0.1256103515625, 0.01256561279296875, 2.10546875, 6.40625]",7.685468370052003,1.9213670925130006,2.836103482151269
41,,,,524,"[0.251220703125, -0.11309814453125, 2.23046875, 6.53125]",9.119342708088368,2.279835677022092,3.5790354562573725
42,,,,164,"[0.2386474609375, -0.1256103515625, 2.23046875, 6.65625]",9.20837276839657,2.3020931920991425,3.6212290052539946
43,,,,603,"[0.3642578125, 5.334615707397461e-05, 2.10546875, 6.66796875]",8.517506405296349,2.129376601324087,3.2825247750823245
44,,,,363,"[0.3642578125, 0.125732421875, 2.10546875, 6.6796875]",8.864684999407158,2.2161712498517896,3.4560331652213385
45,,,,495,"[0.376708984375, 0.25146484375, 2.23046875, 6.5546875]",8.05218061559499,2.0130451538987475,3.0385351650272674
46,,,,400,"[0.38916015625, 0.2388916015625, 2.10546875, 6.4296875]",8.353726558740764,2.088431639685191,3.1982026413865867
47,,,,171,"[0.376708984375, 0.226318359375, 2.23046875, 6.41796875]",7.581706022352931,1.8954265055882327,2.777069494924553
48,,,,213,"[0.3642578125, 0.2388916015625, 2.23046875, 6.4296875]",7.6326461834284896,1.9081615458571224,2.8061513950036874
49,,,,25,"[0.2386474609375, 0.226318359375, 2.10546875, 6.3046875]",7.81254748359447,1.9531368708986174,2.907326786146192
50,,,,285,"[0.2386474609375, 0.2137451171875, 2.10546875, 6.1796875]",7.3924683667746285,1.8481170916936571,2.6672948347795518
51,,,,251,"[0.2386474609375, 0.08807373046875, 1.9794921875, 6.16796875]",7.860950118482347,1.9652375296205868,2.934150491486685
52,,,,531,"[0.3642578125, 0.07550048828125, 1.966796875, 6.15625]",7.947523069223276,1.986880767305819,2.9817180588443226
53,,,,282,"[0.3642578125, 0.06292724609375, 1.9541015625, 6.15625]",7.992783303939665,1.9981958259849162,3.0063804744211846
54,,,,288,"[0.3642578125, 0.05035400390625, 1.9541015625, 6.16796875]",8.001541533115464,2.000385383278866,3.0111367251803967
55,,,,60,"[0.2386474609375, 0.05035400390625, 1.9541015625, 6.04296875]",7.546158611227405,1.8865396528068512,2.7566593798346215
56,,,,60,"[0.11297607421875, 0.05035400390625, 1.9541015625, 5.91796875]",7.053788020212859,1.7634470050532147,2.463624128218908
57,,,,622,"[0.2386474609375, 0.176025390625, 2.080078125, 5.91796875]",6.7324539149765155,1.6831134787441289,2.2611339793124117
58,,,,609,"[0.3642578125, 0.3017578125, 2.068359375, 6.04296875]",7.386095211116776,1.846523802779194,2.6635491033469854
59,,,,5,"[0.2386474609375, 0.1761474609375, 2.056640625, 5.91796875]",6.7853727040361465,1.6963431760090366,2.2951371606364033
60,3.0,-80.4226320326967,-59.85477237453498,583,"[0.1256103515625, 0.01256561279296875, 2.08203125, 6.29296875]",7.571025014149484,1.892756253537371,2.770946897379565
61,,,,594,"[0.251220703125, 0.0251312255859375, 2.09375, 6.41796875]",7.970476259445256,1.992619064861314,2.9942428121863305
62,,,,379,"[0.263671875, -0.10052490234375, 1.9677734375, 6.54296875]",8.624951239885231,2.1562378099713078,3.336966571931592
63,,,,363,"[0.263671875, 0.0251312255859375, 1.9677734375, 6.5546875]",9.007005034156629,2.2517512585391573,3.5252041414987225
64,,,,83,"[0.1380615234375, 0.037689208984375, 1.955078125, 6.56640625]",9.10505107539003,2.2762627688475074,3.5722239501361193
65,,,,457,"[0.150634765625, 0.050262451171875, 1.9423828125, 6.56640625]",9.21348559383879,2.3033713984596975,3.623639697910341
66,,,,294,"[0.150634765625, 0.037689208984375, 1.955078125, 6.69140625]",9.501109602478085,2.375277400619521,3.7571433670750047
67,,,,34,"[0.0249786376953125, 0.025115966796875, 1.9423828125, 6.81640625]",9.890718897875153,2.4726797244687884,3.931678677144631
68,,,,203,"[0.01241302490234375, 0.037689208984375, 1.81640625, 6.828125]",10.689971254790084,2.672492813697521,4.269165460695124
69,,,,25,"[-0.11322021484375, 0.025115966796875, 1.6904296875, 6.703125]",10.928214673681563,2.7320536684203907,4.364892263674366
70,,,,37,"[-0.2388916015625, 0.01255035400390625, 1.6904296875, 6.703125]",10.805783479242276,2.701445869810569,4.315962697918913
71,,,,363,"[-0.2388916015625, 0.13818359375, 1.6904296875, 6.71484375]",11.008574804021926,2.7521437010054814,4.396711064982083
72,,,,493,"[-0.226318359375, 0.263916015625, 1.703125, 6.7265625]",11.09324019853105,2.7733100496327623,4.42998425408156
73,,,,360,"[-0.226318359375, 0.3896484375, 1.703125, 6.6015625]",10.652906481852696,2.663226620463174,4.25408123190396
74,,,,387,"[-0.2137451171875, 0.263916015625, 1.703125, 6.6015625]",10.656592564428927,2.6641481411072316,4.255583703018074
75,,,,156,"[-0.226318359375, 0.25146484375, 1.6904296875, 6.58984375]",10.660500552471978,2.6651251381179946,4.2571760567711365
76,,,,213,"[-0.2388916015625, 0.263916015625, 1.6904296875, 6.6015625]",10.688112638128322,2.6720281595320805,4.268410306990747
77,,,,482,"[-0.226318359375, 0.3896484375, 1.677734375, 6.6015625]",10.796104323022163,2.699026080755541,4.312070811750753
78,,,,363,"[-0.226318359375, 0.51513671875, 1.677734375, 6.61328125]",10.787382678164157,2.696845669541039,4.308560941041809
79,,,,293,"[-0.226318359375, 0.50244140625, 1.6904296875, 6.625]",10.771425667142893,2.692856416785723,4.302131974293068
80,4.0,-30.27643508359611,-53.939104916347205,171,"[-0.01256561279296875, -0.01256561279296875, 2.21875, 6.26953125]",7.451692514217639,1.8629231285544097,2.7019493458844845
81,,,,32,"[-0.13818359375, -0.0251312255859375, 2.20703125, 6.26953125]",7.100425224863102,1.7751063062157755,2.4922436686741296
82,,,,241,"[-0.1507568359375, 0.10052490234375, 2.21875, 6.2578125]",6.519075927667148,1.629768981916787,2.1212604796883388
83,,,,547,"[-0.0251007080078125, 0.08795166015625, 2.34375, 6.2578125]",6.967332932489061,1.7418332331222652,2.410065723698295
84,,,,194,"[-0.03765869140625, 0.08795166015625, 2.35546875, 6.3828125]",7.0928444166847555,1.7732111041711889,2.4876044226702945
85,,,,616,"[0.0880126953125, 0.213623046875, 2.3671875, 6.37109375]",6.833121517944106,1.7082803794860264,2.3255915281098587
86,,,,11,"[-0.03765869140625, 0.08795166015625, 2.3671875, 6.359375]",7.073711212090475,1.7684278030226188,2.475873342164108
87,,,,147,"[-0.05023193359375, -0.0377197265625, 2.4921875, 6.359375]",7.786457042802289,1.9466142607005723,2.892799006487712
88,,,,243,"[-0.06280517578125, 0.08795166015625, 2.50390625, 6.37109375]",7.080257260347933,1.7700643150869833,2.479890466894487
89,,,,194,"[-0.07537841796875, 0.08795166015625, 2.515625, 6.49609375]",7.228820699187923,1.8072051747969808,2.5700746148388482
90,,,,377,"[-0.06280517578125, -0.0377197265625, 2.390625, 6.49609375]",7.863776215287496,1.965944053821874,2.9357115466490624
91,,,,292,"[-0.06280517578125, -0.05029296875, 2.40234375, 6.49609375]",7.946136745692544,1.986534186423136,2.980960432636051
92,,,,93,"[-0.1884765625, -0.0377197265625, 2.4140625, 6.5078125]",7.474041228356857,1.8685103070892142,2.714954978504271
93,,,,550,"[-0.06280517578125, -0.0377197265625, 2.2890625, 6.3828125]",7.626054748527099,1.9065136871317747,2.802399274824749
94,,,,500,"[0.0628662109375, -0.163330078125, 2.1640625, 6.2578125]",8.468131424764351,2.117032856191088,3.2572759828949054
95,,,,60,"[-0.06280517578125, -0.163330078125, 2.1640625, 6.1328125]",7.904676771882622,1.9761691929706555,2.95824124678687
96,,,,392,"[-0.05023193359375, -0.2890625, 2.17578125, 6.1328125]",8.677878184067762,2.1694695460169404,3.3635355808835845
97,,,,86,"[-0.1759033203125, -0.276611328125, 2.17578125, 6.12109375]",8.14650317626218,2.036625794065545,3.089112398486307
98,,,,122,"[-0.301513671875, -0.1510009765625, 2.30078125, 6.12109375]",7.072294470032249,1.7680736175080622,2.4750034382858663
99,,,,500,"[-0.1759033203125, -0.276611328125, 2.17578125, 5.99609375]",7.96320337042852,1.99080084260713,2.9902781588731076
100,5.0,-55.72377840730841,-54.236550498174076,531,"[0.1256103515625, -0.01256561279296875, 2.08203125, 6.26953125]",7.694633485429706,1.9236583713574265,2.8412794680362703
