,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
26,,,,260,"[-0.377197265625, 0.0251312255859375, 0.68994140625, 4.7109375, 8.765625]",8.89637290200433,1.7792745804008663,2.502429742509491
27,,,,2886,"[-0.25146484375, 0.037689208984375, 0.564453125, 4.7109375, 8.75]",8.888937078974688,1.7777874157949376,2.498798276876565
28,,,,260,"[-0.377197265625, 0.037689208984375, 0.438720703125, 4.7109375, 8.625]",8.459752431057732,1.6919504862115464,2.283876495542198
29,,,,2886,"[-0.25146484375, 0.050262451171875, 0.31298828125, 4.7109375, 8.609375]",9.661485485795522,1.9322970971591045,2.8607390144648406
30,,,,2886,"[-0.1258544921875, 0.06280517578125, 0.1873779296875, 4.7109375, 8.59375]",10.97143256178531,2.1942865123570616,3.412933336360173
31,,,,2886,"[-0.00019073486328125, 0.07537841796875, 0.06170654296875, 4.7109375, 8.578125]",12.303075898569102,2.46061517971382,3.9104369887360506
32,,,,2886,"[0.12548828125, 0.08795166015625, -0.06396484375, 4.7109375, 8.5625]",13.62698237407321,2.7253964748146418,4.35429689841739
33,,,,2886,"[0.251220703125, 0.10052490234375, -0.1895751953125, 4.7109375, 8.546875]",14.913304141539768,2.982660828307954,4.74603870603414
34,,,,2886,"[0.376953125, 0.11309814453125, -0.315185546875, 4.7109375, 8.53125]",16.13264633615559,3.2265292672311183,5.0873560886336
35,,,,2886,"[0.50244140625, 0.1256103515625, -0.44091796875, 4.7109375, 8.515625]",17.256089676132707,3.4512179352265413,5.379723846979921
36,,,,2886,"[0.6279296875, 0.13818359375, -0.56640625, 4.7109375, 8.5]",18.256281733197547,3.6512563466395096,5.624423248759909
37,,,,260,"[0.50244140625, 0.13818359375, -0.69189453125, 4.7109375, 8.375]",17.459704393107728,3.491940878621546,5.430668821395509
38,,,,2886,"[0.6279296875, 0.1507568359375, -0.8173828125, 4.7109375, 8.359375]",18.280224229103297,3.6560448458206594,5.63011514242592
39,,,,2886,"[0.75341796875, 0.163330078125, -0.94287109375, 4.7109375, 8.34375]",18.937788996786168,3.7875577993572334,5.783592690352118
40,2.0,-208.5654404818807,-138.47883428229568,2886,"[0.1256103515625, 0.01256561279296875, 1.4443359375, 4.7109375, 9.40625]",10.016369588800755,2.003273917760151,3.0174033663171453
41,,,,2886,"[0.251220703125, 0.0251312255859375, 1.318359375, 4.7109375, 9.390625]",10.063244939787023,2.0126489879574043,3.0376803922763522
42,,,,2886,"[0.376953125, 0.037689208984375, 1.1923828125, 4.7109375, 9.375]",10.436036053565452,2.087207210713091,3.195655664598802
43,,,,2886,"[0.50244140625, 0.050262451171875, 1.06640625, 4.7109375, 9.359375]",11.556179406703144,2.311235881340629,3.6384427119823655
44,,,,2886,"[0.6279296875, 0.06280517578125, 0.94091796875, 4.7109375, 9.34375]",12.760009653358024,2.552001930671605,4.068809986070037
45,,,,260,"[0.50244140625, 0.06280517578125, 0.8154296875, 4.7109375, 9.21875]",12.693595422135076,2.538719084427015,4.046146477690412
46,,,,2886,"[0.6279296875, 0.07537841796875, 0.68994140625, 4.7109375, 9.203125]",13.996856903023005,2.799371380604601,4.470605182761162
47,,,,2886,"[0.75341796875, 0.08795166015625, 0.564453125, 4.7109375, 9.1875]",15.320635577383209,3.0641271154766416,4.8630677806401
48,,,,2886,"[0.87890625, 0.10052490234375, 0.438720703125, 4.7109375, 9.171875]",16.634681624664616,3.3269363249329227,5.220444888775689
49,,,,2886,"[1.0048828125, 0.11309814453125, 0.31298828125, 4.7109375, 9.15625]",17.905794040783565,3.581158808156713,5.540235804301874
50,,,,2886,"[1.130859375, 0.1256103515625, 0.1873779296875, 4.7109375, 9.140625]",19.098831773604466,3.8197663547208935,5.8203679904816665
51,,,,2886,"[1.2568359375, 0.13818359375, 0.06170654296875, 4.7109375, 9.125]",20.184253719139846,4.036850743827969,6.060426923555169
52,,,,2886,"[1.3828125, 0.1507568359375, -0.06396484375, 4.7109375, 9.109375]",21.13270599079723,4.226541198159446,6.259851066125359
53,,,,2886,"[1.5087890625, 0.163330078125, -0.1895751953125, 4.7109375, 9.09375]",21.918230834918912,4.383646166983782,6.4183549211681
54,,,,2886,"[1.634765625, 0.1759033203125, -0.315185546875, 4.7109375, 9.078125]",22.519520806356383,4.503904161271277,6.535891405746676
55,,,,2886,"[1.7607421875, 0.1884765625, -0.44091796875, 4.7109375, 9.0625]",22.919748066657878,4.583949613331575,6.612398352306414
56,,,,260,"[1.634765625, 0.1884765625, -0.56640625, 4.7109375, 8.9375]",22.78662652652485,4.557325305304969,6.587100299553885
57,,,,2886,"[1.7607421875, 0.2010498046875, -0.69189453125, 4.7109375, 8.921875]",22.957341050853046,4.591468210170609,6.6195158174998205
58,,,,2886,"[1.88671875, 0.213623046875, -0.8173828125, 4.7109375, 8.90625]",22.908594221972542,4.5817188443945085,6.610284353391077
59,,,,2886,"[2.01171875, 0.2261962890625, -0.94287109375, 4.7109375, 8.890625]",22.6420104802547,4.52840209605094,6.559449827435771
60,3.0,-131.79928098129366,-136.80894595704518,2886,"[0.1256103515625, 0.01256561279296875, 1.4443359375, 4.7109375, 9.40625]",10.016369588800755,2.003273917760151,3.0174033663171453
61,,,,2886,"[0.251220703125, 0.0251312255859375, 1.318359375, 4.7109375, 9.390625]",10.063244939787023,2.0126489879574043,3.0376803922763522
62,,,,3086,"[0.376953125, 0.1507568359375, 1.3310546875, 4.7109375, 9.375]",9.702254260286214,1.9404508520572428,2.8790264735913382
63,,,,260,"[0.251220703125, 0.1507568359375, 1.205078125, 4.7109375, 9.25]",9.473615193254428,1.8947230386508855,2.775457358996757
64,,,,260,"[0.1256103515625, 0.1507568359375, 1.0791015625, 4.7109375, 9.125]",9.251258496541915,1.850251699308383,2.6723081174640835
65,,,,2886,"[0.251220703125, 0.163330078125, 0.95361328125, 4.7109375, 9.109375]",10.282708825067047,2.0565417650134092,3.1313753374827153
66,,,,2886,"[0.376953125, 0.1759033203125, 0.828125, 4.7109375, 9.09375]",11.536450312500628,2.3072900625001256,3.6310219557203363
67,,,,2886,"[0.50244140625, 0.1884765625, 0.70263671875, 4.7109375, 9.078125]",12.855353048140186,2.571070609628037,4.101140038893555
68,,,,260,"[0.376708984375, 0.1884765625, 0.5771484375, 4.7109375, 8.953125]",12.58369153778905,2.51673830755781,4.0083805961185694
69,,,,2886,"[0.50244140625, 0.2010498046875, 0.451416015625, 4.7109375, 8.9375]",13.956529064281444,2.791305812856289,4.458074199928555
70,,,,260,"[0.376708984375, 0.2010498046875, 0.32568359375, 4.7109375, 8.8125]",13.594787933480523,2.7189575866961047,4.344024330352725
71,,,,260,"[0.2509765625, 0.2010498046875, 0.2000732421875, 4.7109375, 8.6875]",13.132057692019114,2.626411538403823,4.1936277767669905
72,,,,2886,"[0.376708984375, 0.213623046875, 0.07440185546875, 4.7109375, 8.671875]",14.485543548768202,2.8971087097536405,4.619647917727445
73,,,,260,"[0.2509765625, 0.213623046875, -0.05126953125, 4.7109375, 8.546875]",13.904179684721274,2.780835936944255,4.441753672238872
74,,,,2886,"[0.376708984375, 0.2261962890625, -0.1768798828125, 4.7109375, 8.53125]",15.187260306054057,3.0374520612108116,4.8250943237890995
75,,,,2886,"[0.50244140625, 0.23876953125, -0.302490234375, 4.7109375, 8.515625]",16.3970644387697,3.27941288775394,5.157960990678319
76,,,,2886,"[0.6279296875, 0.251220703125, -0.42822265625, 4.7109375, 8.5]",17.504982608088,3.5009965216176,5.441916792760201
77,,,,2886,"[0.75341796875, 0.263671875, -0.5537109375, 4.7109375, 8.484375]",18.4841682206593,3.69683364413186,5.678299079544722
78,,,,2886,"[0.87890625, 0.276123046875, -0.67919921875, 4.7109375, 8.46875]",19.312636913553497,3.8625273827106996,5.868715712983934
79,,,,260,"[0.75341796875, 0.276123046875, -0.8046875, 4.7109375, 8.34375]",18.447732275965564,3.689546455193113,5.669729829306003
80,4.0,-168.55199565960658,-143.15755589755744,2886,"[0.1256103515625, 0.01256561279296875, 1.4443359375, 4.7109375, 9.40625]",10.016369588800755,2.003273917760151,3.0174033663171453
81,,,,260,"[-5.334615707397461e-05, 0.01256561279296875, 1.318359375, 4.7109375, 9.28125]",9.787605574067397,1.9575211148134795,2.9170645527533168
82,,,,2886,"[0.1256103515625, 0.0251312255859375, 1.1923828125, 4.7109375, 9.265625]",9.80427037692808,1.960854075385616,2.9244527515026055
83,,,,260,"[-5.334615707397461e-05, 0.0251312255859375, 1.06640625, 4.7109375, 9.140625]",9.544611464669822,1.9089222929339644,2.8078824979918555
84,,,,2886,"[0.1256103515625, 0.037689208984375, 0.94091796875, 4.7109375, 9.125]",10.023173883698373,2.0046347767396746,3.0203526030049925
85,,,,2886,"[0.251220703125, 0.050262451171875, 0.8154296875, 4.7109375, 9.109375]",11.239989163081033,2.2479978326162064,3.517958881767052
86,,,,2886,"[0.376953125, 0.06280517578125, 0.68994140625, 4.7109375, 9.09375]",12.52964795715869,2.505929591431738,3.9896886455029263
87,,,,2886,"[0.50244140625, 0.07537841796875, 0.564453125, 4.7109375, 9.078125]",13.862297642805071,2.772459528561014,4.428652151815534
88,,,,2886,"[0.6279296875, 0.08795166015625, 0.438720703125, 4.7109375, 9.0625]",15.210190870278236,3.042038174055647,4.831646596439016
89,,,,260,"[0.50244140625, 0.08795166015625, 0.31298828125, 4.7109375, 8.9375]",14.981539556603837,2.996307911320767,4.765864409754601
90,,,,2886,"[0.6279296875, 0.10052490234375, 0.1873779296875, 4.7109375, 8.921875]",16.314883477154808,3.2629766954309614,5.13613972015923
91,,,,260,"[0.50244140625, 0.10052490234375, 0.06170654296875, 4.7109375, 8.796875]",15.965473240069137,3.1930946480138274,5.042117918563614
92,,,,2886,"[0.6279296875, 0.11309814453125, -0.06396484375, 4.7109375, 8.78125]",17.232410192127965,3.4464820384255925,5.3737601948101705
93,,,,2886,"[0.75341796875, 0.1256103515625, -0.1895751953125, 4.7109375, 8.765625]",18.407467321443367,3.6814934642886734,5.660240338156041
94,,,,2886,"[0.87890625, 0.13818359375, -0.315185546875, 4.7109375, 8.75]",19.462403630501647,3.8924807261003296,5.902264708049633
95,,,,2886,"[1.0048828125, 0.1507568359375, -0.44091796875, 4.7109375, 8.734375]",20.37309237374763,4.074618474749526,6.1008694999179784
96,,,,2886,"[1.130859375, 0.163330078125, -0.56640625, 4.7109375, 8.71875]",21.113303087069212,4.222660617413842,6.255861778238328
97,,,,2886,"[1.2568359375, 0.1759033203125, -0.69189453125, 4.7109375, 8.703125]",21.66556513406498,4.333113026812996,6.368000175090999
98,,,,2886,"[1.3828125, 0.1884765625, -0.8173828125, 4.7109375, 8.6875]",22.01578688145119,4.403157376290238,6.437642081560936
99,,,,2886,"[1.5087890625, 0.2010498046875, -0.94287109375, 4.7109375, 8.671875]",22.154924116405574,4.430984823281115,6.465002625171563
100,5.0,-171.33470791171004,-147.85374789991621,260,"[-0.1256103515625, 0.0, 1.4443359375, 4.7109375, 9.296875]",9.638373827371712,1.9276747654743422,2.850337622044206
101,,,,2886,"[5.334615707397461e-05, 0.01256561279296875, 1.318359375, 4.7109375, 9.28125]",9.787851622365256,1.9575703244730511,2.9171737276420306
102,,,,2886,"[0.125732421875, 0.0251312255859375, 1.1923828125, 4.7109375, 9.265625]",9.804517372627753,1.960903474525551,2.924562160478619
103,,,,2886,"[0.25146484375, 0.037689208984375, 1.06640625, 4.7109375, 9.25]",10.268619368241604,2.0537238736483205,3.125420516214317
104,,,,2886,"[0.377197265625, 0.050262451171875, 0.94091796875, 4.7109375, 9.234375]",11.442335366923514,2.2884670733847026,3.595446681506006
105,,,,260,"[0.25146484375, 0.050262451171875, 0.8154296875, 4.7109375, 9.109375]",11.240966029886705,2.248193205977341,3.518336310448248
106,,,,2886,"[0.377197265625, 0.06280517578125, 0.68994140625, 4.7109375, 9.09375]",12.53062586270034,2.506125172540068,3.990027587514358
107,,,,2886,"[0.5029296875, 0.07537841796875, 0.564453125, 4.7109375, 9.078125]",13.864225327782442,2.7728450655564885,4.429256037813614
108,,,,2886,"[0.62841796875, 0.08795166015625, 0.438720703125, 4.7109375, 9.0625]",15.212054094311245,3.042410818862249,4.832178567644981
109,,,,260,"[0.5029296875, 0.08795166015625, 0.31298828125, 4.7109375, 8.9375]",14.983586160308734,2.996717232061747,4.766457651849067
110,,,,2886,"[0.62841796875, 0.10052490234375, 0.1873779296875, 4.7109375, 8.921875]",16.316835335565287,3.263367067113058,5.136659264558961
111,,,,260,"[0.5029296875, 0.10052490234375, 0.06170654296875, 4.7109375, 8.796875]",15.967596831967436,3.1935193663934873,5.0426955418503985
112,,,,2886,"[0.62841796875, 0.11309814453125, -0.06396484375, 4.7109375, 8.78125]",17.234412144276284,3.4468824288552566,5.3742647012967515
113,,,,2886,"[0.75390625, 0.1256103515625, -0.1895751953125, 4.7109375, 8.765625]",18.409307450282114,3.6818614900564226,5.660674465157268
114,,,,2886,"[0.87939453125, 0.13818359375, -0.315185546875, 4.7109375, 8.75]",19.46404999818772,3.8928099996375436,5.902632071801024
115,,,,2886,"[1.0048828125, 0.1507568359375, -0.44091796875, 4.7109375, 8.734375]",20.37309237374763,4.074618474749526,6.1008694999179784
116,,,,2886,"[1.130859375, 0.163330078125, -0.56640625, 4.7109375, 8.71875]",21.113303087069212,4.222660617413842,6.255861778238328
117,,,,2886,"[1.2568359375, 0.1759033203125, -0.69189453125, 4.7109375, 8.703125]",21.66556513406498,4.333113026812996,6.368000175090999
118,,,,2886,"[1.3828125, 0.1884765625, -0.8173828125, 4.7109375, 8.6875]",22.01578688145119,4.403157376290238,6.437642081560936
119,,,,2886,"[1.5087890625, 0.2010498046875, -0.94287109375, 4.7109375, 8.671875]",22.154924116405574,4.430984823281115,6.465002625171563
120,6.0,-160.19326435454963,-149.61653596486386,2886,"[0.1256103515625, 0.01256561279296875, 1.4443359375, 4.7109375, 9.40625]",10.016369588800755,2.003273917760151,3.0174033663171453
121,,,,2886,"[0.251220703125, 0.0251312255859375, 1.318359375, 4.7109375, 9.390625]",10.063244939787023,2.0126489879574043,3.0376803922763522
122,,,,2886,"[0.376953125, 0.037689208984375, 1.1923828125, 4.7109375, 9.375]",10.436036053565452,2.087207210713091,3.195655664598802
123,,,,260,"[0.251220703125, 0.037689208984375, 1.06640625, 4.7109375, 9.25]",10.267744543332451,2.0535489086664906,3.125050507548186
124,,,,260,"[0.1256103515625, 0.037689208984375, 0.94091796875, 4.7109375, 9.125]",10.023173883698373,2.0046347767396746,3.0203526030049925
125,,,,2886,"[0.251220703125, 0.050262451171875, 0.8154296875, 4.7109375, 9.109375]",11.239989163081033,2.2479978326162064,3.517958881767052
126,,,,260,"[0.1256103515625, 0.050262451171875, 0.68994140625, 4.7109375, 8.984375]",10.956286872950455,2.191257374590091,3.4069339070522546
127,,,,260,"[-5.334615707397461e-05, 0.050262451171875, 0.564453125, 4.7109375, 8.859375]",10.594108806665721,2.118821761333144,3.2609442470266288
128,,,,2886,"[0.1256103515625, 0.06280517578125, 0.438720703125, 4.7109375, 8.84375]",11.920884376880998,2.3841768753761996,3.7733847134941363
129,,,,2886,"[0.251220703125, 0.07537841796875, 0.31298828125, 4.7109375, 8.828125]",13.278705626186074,2.6557411252372147,4.241857388584825
130,,,,2886,"[0.376953125, 0.08795166015625, 0.1873779296875, 4.7109375, 8.8125]",14.637405284972468,2.927481056994494,4.664940935413679
131,,,,2886,"[0.50244140625, 0.10052490234375, 0.06170654296875, 4.7109375, 8.796875]",15.965473240069137,3.1930946480138274,5.042117918563614
132,,,,2886,"[0.6279296875, 0.11309814453125, -0.06396484375, 4.7109375, 8.78125]",17.232410192127965,3.4464820384255925,5.3737601948101705
133,,,,2886,"[0.75341796875, 0.1256103515625, -0.1895751953125, 4.7109375, 8.765625]",18.407467321443367,3.6814934642886734,5.660240338156041
134,,,,2886,"[0.87890625, 0.13818359375, -0.315185546875, 4.7109375, 8.75]",19.462403630501647,3.8924807261003296,5.902264708049633
135,,,,2886,"[1.0048828125, 0.1507568359375, -0.44091796875, 4.7109375, 8.734375]",20.37309237374763,4.074618474749526,6.1008694999179784
136,,,,2886,"[1.130859375, 0.163330078125, -0.56640625, 4.7109375, 8.71875]",21.113303087069212,4.222660617413842,6.255861778238328
137,,,,2886,"[1.2568359375, 0.1759033203125, -0.69189453125, 4.7109375, 8.703125]",21.66556513406498,4.333113026812996,6.368000175090999
138,,,,2886,"[1.3828125, 0.1884765625, -0.8173828125, 4.7109375, 8.6875]",22.01578688145119,4.403157376290238,6.437642081560936
139,,,,260,"[1.2568359375, 0.1884765625, -0.94287109375, 4.7109375, 8.5625]",21.390156999627315,4.278031399925463,6.3124396788495165
140,7.0,-167.10306352768202,-151.80235191021612,2886,"[0.1256103515625, 0.01256561279296875, 1.4443359375, 4.7109375, 9.40625]",10.016369588800755,2.003273917760151,3.0174033663171453
141,,,,2886,"[0.251220703125, 0.0251312255859375, 1.318359375, 4.7109375, 9.390625]",10.063244939787023,2.0126489879574043,3.0376803922763522
142,,,,260,"[0.1256103515625, 0.0251312255859375, 1.1923828125, 4.7109375, 9.265625]",9.80427037692808,1.960854075385616,2.9244527515026055
143,,,,260,"[-5.334615707397461e-05, 0.0251312255859375, 1.06640625, 4.7109375, 9.140625]",9.544611464669822,1.9089222929339644,2.8078824979918555
144,,,,2886,"[0.1256103515625, 0.037689208984375, 0.94091796875, 4.7109375, 9.125]",10.023173883698373,2.0046347767396746,3.0203526030049925
145,,,,260,"[-5.334615707397461e-05, 0.037689208984375, 0.8154296875, 4.7109375, 9.0]",9.708354047343757,1.9416708094687514,2.8817560160199873
146,,,,2886,"[0.1256103515625, 0.050262451171875, 0.68994140625, 4.7109375, 8.984375]",10.956286872950455,2.191257374590091,3.4069339070522546
147,,,,2886,"[0.251220703125, 0.06280517578125, 0.564453125, 4.7109375, 8.96875]",12.269672952762164,2.453934590552433,3.898629824575168
148,,,,2886,"[0.376953125, 0.07537841796875, 0.438720703125, 4.7109375, 8.953125]",13.622650096045618,2.7245300192091237,4.3529159737686856
149,,,,2886,"[0.50244140625, 0.08795166015625, 0.31298828125, 4.7109375, 8.9375]",14.981539556603837,2.996307911320767,4.765864409754601
150,,,,2886,"[0.6279296875, 0.10052490234375, 0.1873779296875, 4.7109375, 8.921875]",16.314883477154808,3.2629766954309614,5.13613972015923
151,,,,2886,"[0.75341796875, 0.11309814453125, 0.06170654296875, 4.7109375, 8.90625]",17.59213212348022,3.5184264246960435,5.463484737426652
152,,,,2886,"[0.87890625, 0.1256103515625, -0.06396484375, 4.7109375, 8.890625]",18.781629122887665,3.756325824577533,5.747632560325389
153,,,,2886,"[1.0048828125, 0.13818359375, -0.1895751953125, 4.7109375, 8.875]",19.85499087299823,3.970998174599646,5.988996874261385
154,,,,260,"[0.87939453125, 0.13818359375, -0.315185546875, 4.7109375, 8.75]",19.46404999818772,3.8928099996375436,5.902632071801024
155,,,,2886,"[1.0048828125, 0.1507568359375, -0.44091796875, 4.7109375, 8.734375]",20.37309237374763,4.074618474749526,6.1008694999179784
156,,,,2886,"[1.130859375, 0.163330078125, -0.56640625, 4.7109375, 8.71875]",21.113303087069212,4.222660617413842,6.255861778238328
157,,,,2886,"[1.2568359375, 0.1759033203125, -0.69189453125, 4.7109375, 8.703125]",21.66556513406498,4.333113026812996,6.368000175090999
158,,,,2886,"[1.3828125, 0.1884765625, -0.8173828125, 4.7109375, 8.6875]",22.01578688145119,4.403157376290238,6.437642081560936
159,,,,2886,"[1.5087890625, 0.2010498046875, -0.94287109375, 4.7109375, 8.671875]",22.154924116405574,4.430984823281115,6.465002625171563
160,8.0,-152.33030588249784,-151.86101346269186,2886,"[0.1256103515625, 0.01256561279296875, 1.4443359375, 4.7109375, 9.40625]",10.016369588800755,2.003273917760151,3.0174033663171453
161,,,,260,"[-5.334615707397461e-05, 0.01256561279296875, 1.318359375, 4.7109375, 9.28125]",9.787605574067397,1.9575211148134795,2.9170645527533168
162,,,,2886,"[0.1256103515625, 0.0251312255859375, 1.1923828125, 4.7109375, 9.265625]",9.80427037692808,1.960854075385616,2.9244527515026055
163,,,,2886,"[0.251220703125, 0.037689208984375, 1.06640625, 4.7109375, 9.25]",10.267744543332451,2.0535489086664906,3.125050507548186
164,,,,1250,"[0.251220703125, -0.08795166015625, 0.94091796875, 4.5859375, 9.125]",10.70817004458803,2.141634008917606,3.3074525478327437
165,,,,260,"[0.1256103515625, -0.08795166015625, 0.8154296875, 4.5859375, 9.0]",10.508435276611895,2.1016870553223788,3.2256804933981975
166,,,,2886,"[0.251220703125, -0.07537841796875, 0.68994140625, 4.5859375, 8.984375]",11.732145567578009,2.346429113515602,3.7040743855105633
167,,,,2886,"[0.376953125, -0.06280517578125, 0.564453125, 4.5859375, 8.96875]",13.02083355456708,2.604166710913416,4.156687830114588
168,,,,260,"[0.251220703125, -0.06280517578125, 0.438720703125, 4.5859375, 8.84375]",12.806453576120045,2.561290715224009,4.084588751697484
169,,,,260,"[0.1256103515625, -0.06280517578125, 0.31298828125, 4.5859375, 8.71875]",12.495839046204129,2.4991678092408254,3.9779541826350173
170,,,,2886,"[0.251220703125, -0.05023193359375, 0.1873779296875, 4.5859375, 8.703125]",13.847843103808772,2.7695686207617545,4.424121299986721
171,,,,2886,"[0.376953125, -0.03765869140625, 0.06170654296875, 4.5859375, 8.6875]",15.192405812735974,3.038481162547195,4.826565482274636
172,,,,2886,"[0.50244140625, -0.02508544921875, -0.06396484375, 4.5859375, 8.671875]",16.496160707629237,3.2992321415258474,5.184128745743611
173,,,,2886,"[0.6279296875, -0.01251983642578125, -0.1895751953125, 4.5859375, 8.65625]",17.728630542552104,3.5457261085104204,5.497051852534474
174,,,,260,"[0.50244140625, -0.01251983642578125, -0.315185546875, 4.5859375, 8.53125]",17.281958768462793,3.456391753692559,5.386229603186589
175,,,,2886,"[0.6279296875, 4.655122756958008e-05, -0.44091796875, 4.5859375, 8.515625]",18.39436805693419,3.6788736113868383,5.657148677930356
176,,,,2886,"[0.75341796875, 0.01261138916015625, -0.56640625, 4.5859375, 8.5]",19.37488537099832,3.874977074199664,5.882691374028369
177,,,,260,"[0.6279296875, 0.01261138916015625, -0.69189453125, 4.5859375, 8.375]",18.746058385497268,3.7492116770994537,5.739399609873126
178,,,,2886,"[0.75341796875, 0.025177001953125, -0.8173828125, 4.5859375, 8.359375]",19.545300166459448,3.90906003329189,5.92072340150128
179,,,,457,"[0.6279296875, 0.037750244140625, -0.8046875, 4.57421875, 8.359375]",19.117899828296878,3.8235799656593756,5.824701773761197
180,9.0,-167.9293963574618,-153.46785175216888,2886,"[0.1256103515625, 0.01256561279296875, 1.4443359375, 4.7109375, 9.40625]",10.016369588800755,2.003273917760151,3.0174033663171453
181,,,,2886,"[0.251220703125, 0.0251312255859375, 1.318359375, 4.7109375, 9.390625]",10.063244939787023,2.0126489879574043,3.0376803922763522
182,,,,2886,"[0.376953125, 0.037689208984375, 1.1923828125, 4.7109375, 9.375]",10.436036053565452,2.087207210713091,3.195655664598802
183,,,,2886,"[0.50244140625, 0.050262451171875, 1.06640625, 4.7109375, 9.359375]",11.556179406703144,2.311235881340629,3.6384427119823655
184,,,,2886,"[0.6279296875, 0.06280517578125, 0.94091796875, 4.7109375, 9.34375]",12.760009653358024,2.552001930671605,4.068809986070037
185,,,,260,"[0.50244140625, 0.06280517578125, 0.8154296875, 4.7109375, 9.21875]",12.693595422135076,2.538719084427015,4.046146477690412
186,,,,260,"[0.376708984375, 0.06280517578125, 0.68994140625, 4.7109375, 9.09375]",12.52866982291284,2.5057339645825683,3.9893495977587987
187,,,,260,"[0.2509765625, 0.06280517578125, 0.564453125, 4.7109375, 8.96875]",12.268611605544887,2.4537223211089776,3.8982541363406957
188,,,,2886,"[0.376708984375, 0.07537841796875, 0.438720703125, 4.7109375, 8.953125]",13.621598942385315,2.724319788477063,4.352580849659458
