,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
105,,,,77,"[-0.2763671875, -0.087890625, 1.9794921875, 6.28125]",7.5226357941350255,1.8806589485337564,2.7431004477989864
106,,,,612,"[-0.1507568359375, 0.03778076171875, 1.9794921875, 6.28125]",7.805068035194799,1.9512670087986999,2.9031670174387525
107,,,,434,"[-0.13818359375, 0.03778076171875, 1.966796875, 6.40625]",8.309798093883632,2.077449523470908,3.175304803770307
108,,,,159,"[-0.1507568359375, 0.02520751953125, 1.9541015625, 6.53125]",8.774201786131897,2.1935504465329743,3.41147626613759
109,,,,277,"[-0.1507568359375, 0.01264190673828125, 1.828125, 6.53125]",9.493290233457891,2.373322558364473,3.753567672092692
110,,,,467,"[-0.13818359375, 0.02520751953125, 1.8408203125, 6.53125]",9.449817962833094,2.3624544907082736,3.73363451202618
111,,,,385,"[-0.1256103515625, -0.1004638671875, 1.8408203125, 6.40625]",8.824126204785387,2.2060315511963466,3.4361171953322076
112,,,,267,"[-0.1256103515625, -0.22607421875, 1.853515625, 6.40625]",8.484433483736648,2.121108370934162,3.2656285790664814
113,,,,184,"[-0.13818359375, -0.22607421875, 1.8408203125, 6.53125]",8.937008240220067,2.2342520600550166,3.4913216704094467
114,,,,538,"[-0.01251983642578125, -0.2386474609375, 1.8408203125, 6.54296875]",8.959895299129789,2.239973824782447,3.5024294341498226
115,,,,4,"[-0.13818359375, -0.3642578125, 1.71484375, 6.66796875]",9.682764946156325,2.4206912365390814,3.8393939794280367
116,,,,25,"[-0.263916015625, -0.376708984375, 1.5888671875, 6.54296875]",10.025466548453693,2.5063666371134232,3.9904460090733225
117,,,,442,"[-0.25146484375, -0.376708984375, 1.6015625, 6.54296875]",9.952177207398151,2.4880443018495377,3.958581090885151
118,,,,152,"[-0.263916015625, -0.38916015625, 1.4755859375, 6.54296875]",10.64841386434118,2.662103466085295,4.252249308819595
119,,,,264,"[-0.263916015625, -0.5146484375, 1.4755859375, 6.66796875]",10.595152703393781,2.6487881758484453,4.230472290641437
120,6.0,-33.59374738877135,-54.43777245091656,32,"[-0.1256103515625, -0.01256561279296875, 2.08203125, 6.28125]",7.206704537786741,1.8016761344466852,2.5567672578639984
121,,,,531,"[5.334615707397461e-05, -0.0251312255859375, 2.0703125, 6.26953125]",7.3556807408524145,1.8389201852131036,2.645628799320658
122,,,,186,"[-0.01251220703125, -0.0251312255859375, 2.0703125, 6.2578125]",7.308520081900529,1.8271300204751322,2.6176945329983123
123,,,,94,"[-0.13818359375, -0.01256561279296875, 2.08203125, 6.3828125]",7.515665170386791,1.8789162925966978,2.73907432323447
124,,,,329,"[-0.13818359375, 7.748603820800781e-07, 1.9560546875, 6.5078125]",8.655663769097346,2.1639159422743366,3.3524038651057375
125,,,,180,"[-0.1507568359375, 7.748603820800781e-07, 1.943359375, 6.3828125]",8.30056470158242,2.075141175395605,3.1704764784795483
126,,,,475,"[-0.13818359375, 0.1256103515625, 1.8173828125, 6.2578125]",8.752890627048195,2.188222656762049,3.40091510386848
127,,,,222,"[-0.1507568359375, 0.13818359375, 1.943359375, 6.2578125]",8.024396040692759,2.0060990101731897,3.0235236363491684
128,,,,392,"[-0.13818359375, 0.01251983642578125, 1.9560546875, 6.2578125]",7.841390348485867,1.9603475871214668,2.923330824713706
129,,,,370,"[-0.13818359375, 0.13818359375, 2.08203125, 6.1328125]",6.8621985144760576,1.7155496286190144,2.3440328614831167
130,,,,37,"[-0.263916015625, 0.1256103515625, 2.08203125, 6.1328125]",6.6802850546969,1.670071263674225,2.227350033392867
131,,,,420,"[-0.25146484375, 0.113037109375, 2.20703125, 6.0078125]",6.8254698531800875,1.7063674632950219,2.3207256147199264
132,,,,440,"[-0.2388916015625, 0.113037109375, 2.21875, 5.8828125]",7.315168620650743,1.8287921551626858,2.6216435009360355
133,,,,68,"[-0.364501953125, 0.113037109375, 2.23046875, 5.89453125]",7.819440953076984,1.954860238269246,2.9111571318039036
134,,,,555,"[-0.2388916015625, 0.113037109375, 2.21875, 5.76953125]",7.761740134042429,1.9404350335106073,2.878991069780363
135,,,,480,"[-0.226318359375, 0.2386474609375, 2.20703125, 5.64453125]",8.675300593219703,2.1688251483049257,3.3622454040179894
136,,,,544,"[-0.10064697265625, 0.22607421875, 2.21875, 5.76953125]",7.6691087311513595,1.9172771827878399,2.8268490382911198
137,,,,456,"[-0.08807373046875, 0.2386474609375, 2.20703125, 5.7578125]",7.669886215603431,1.9174715539008578,2.8272892981761535
138,,,,394,"[-0.07550048828125, 0.11297607421875, 2.21875, 5.8828125]",6.659492010536738,1.6648730026341845,2.2138111090015617
139,,,,10,"[-0.201171875, -0.01268768310546875, 2.21875, 5.7578125]",7.117337836157455,1.7793344590393638,2.502575894907788
140,7.0,-78.72948448523402,-57.474236455206245,286,"[0.0, -0.01256561279296875, 2.09375, 6.26953125]",7.324690120886959,1.8311725302217396,2.627292647786539
141,,,,544,"[0.1256103515625, -0.0251312255859375, 2.10546875, 6.39453125]",7.884663416936655,1.9711658542341637,2.947231674292768
142,,,,399,"[0.13818359375, -0.1507568359375, 2.23046875, 6.51953125]",8.968237365939288,2.242059341484822,3.5064710305750406
143,,,,42,"[0.01251983642578125, -0.163330078125, 2.2421875, 6.51953125]",8.652121943940585,2.1630304859851464,3.350626404755324
144,,,,504,"[0.13818359375, -0.2890625, 2.1171875, 6.64453125]",9.567412639509856,2.391853159877464,3.7873451402355003
145,,,,370,"[0.13818359375, -0.1634521484375, 2.2421875, 6.51953125]",9.065181719105087,2.266295429776272,3.5531652298482115
146,,,,112,"[0.01251983642578125, -0.03778076171875, 2.2421875, 6.51953125]",7.933777828681896,1.983444457170474,2.9742004333695764
147,,,,349,"[0.01251983642578125, -0.02520751953125, 2.3671875, 6.64453125]",8.16610222117161,2.0415255552929024,3.099548206798959
148,,,,377,"[0.02508544921875, -0.15087890625, 2.2421875, 6.64453125]",8.704382229507246,2.1760955573768115,3.37677962317622
149,,,,241,"[0.01251983642578125, -0.0252227783203125, 2.25390625, 6.6328125]",7.961065529893245,1.9902663824733113,2.9891120741265507
150,,,,592,"[0.13818359375, -0.01265716552734375, 2.265625, 6.6328125]",8.306116883797653,2.0765292209494133,3.173380468871661
151,,,,26,"[0.01251983642578125, -0.0252227783203125, 2.140625, 6.62109375]",8.009027680109469,2.002256920027367,3.0151980330875006
152,,,,563,"[0.13818359375, -0.0252227783203125, 2.140625, 6.6328125]",8.096380044318705,2.0240950110796763,3.0623089444205482
153,,,,133,"[0.1256103515625, -0.15087890625, 2.12890625, 6.64453125]",8.75340246398883,2.1883506159972077,3.4011690559277303
154,,,,52,"[-5.334615707397461e-05, -0.15087890625, 2.00390625, 6.64453125]",8.556327044749914,2.1390817611874784,3.302273847369957
155,,,,210,"[-0.0126190185546875, -0.1383056640625, 2.00390625, 6.51953125]",8.211577849757859,2.0528944624394647,3.123666232340565
156,,,,125,"[-0.0251922607421875, -0.263916015625, 1.8779296875, 6.39453125]",8.257024478677199,2.0642561196692997,3.147635807741472
157,,,,166,"[-0.037750244140625, -0.2763671875, 1.890625, 6.3828125]",8.322206208645992,2.080551552161498,3.1817848126421726
158,,,,535,"[0.087890625, -0.288818359375, 1.890625, 6.2578125]",8.740802201555939,2.1852005503889846,3.39491301228811
159,,,,158,"[0.0753173828125, -0.30126953125, 1.8779296875, 6.26953125]",8.746423146141346,2.1866057865353365,3.3977049306766034
160,8.0,-75.48499400276084,-59.47543173826787,557,"[0.1256103515625, 0.0, 2.08203125, 6.28125]",7.632806006377045,1.9082015015942613,2.8062423326631536
161,,,,612,"[0.251220703125, 0.1256103515625, 2.08203125, 6.28125]",7.718503607590511,1.9296259018976278,2.8547312015310804
162,,,,320,"[0.251220703125, 0.1256103515625, 2.20703125, 6.15625]",7.423191562557543,1.8557978906393857,2.6853067675378255
163,,,,563,"[0.376953125, 0.1256103515625, 2.20703125, 6.16796875]",7.8428747149575235,1.9607186787393809,2.9241528615347874
164,,,,618,"[0.50244140625, 0.251220703125, 2.21875, 6.1796875]",7.57618098445627,1.8940452461140675,2.773903494840223
165,,,,554,"[0.6279296875, 0.251220703125, 2.09375, 6.3046875]",8.179419580398058,2.0448548950995145,3.10662495476151
166,,,,552,"[0.75341796875, 0.251220703125, 1.9677734375, 6.3046875]",8.942679485319156,2.235669871329789,3.4940767414962166
167,,,,486,"[0.76611328125, 0.376953125, 1.9677734375, 6.29296875]",9.215425964777726,2.3038564911944315,3.6245542309168712
168,,,,297,"[0.76611328125, 0.364501953125, 2.09375, 6.29296875]",8.45446289576481,2.1136157239412023,3.2502603115401407
169,,,,229,"[0.75341796875, 0.490234375, 1.9677734375, 6.41796875]",9.847728490911615,2.461932122727904,3.912760749433522
170,,,,267,"[0.75341796875, 0.364501953125, 1.98046875, 6.41796875]",9.500444988887661,2.3751112472219154,3.75683956244297
171,,,,209,"[0.74072265625, 0.376953125, 1.9677734375, 6.54296875]",9.989507182308362,2.4973767955770905,3.9748407214493136
172,,,,111,"[0.615234375, 0.50244140625, 1.9677734375, 6.53125]",10.141501557317206,2.5353753893293014,4.040422703535983
173,,,,315,"[0.615234375, 0.50244140625, 1.98046875, 6.40625]",9.641547259604913,2.410386814901228,3.820867430300114
174,,,,17,"[0.489501953125, 0.376708984375, 1.9931640625, 6.40625]",9.252982129173251,2.3132455322933128,3.6422173206192188
175,,,,159,"[0.47705078125, 0.3642578125, 1.98046875, 6.53125]",9.713668673913121,2.4284171684782803,3.8532329459665453
176,,,,320,"[0.47705078125, 0.3642578125, 2.10546875, 6.40625]",8.566075562125642,2.1415188905314104,3.307219097003058
177,,,,133,"[0.464599609375, 0.2386474609375, 2.09375, 6.41796875]",8.427440882249133,2.1068602205622833,3.2363572333843353
178,,,,426,"[0.47705078125, 0.2386474609375, 1.9677734375, 6.40625]",9.129502222607243,2.282375555651811,3.583871073598589
179,,,,470,"[0.489501953125, 0.251220703125, 2.09375, 6.28125]",8.037388703329139,2.0093471758322847,3.0305498081088933
180,9.0,-38.93456054903841,-57.42134461934493,17,"[-0.1256103515625, -0.1256103515625, 2.10546875, 6.28125]",7.573635673500338,1.8934089183750844,2.772444184093106
181,,,,552,"[5.334615707397461e-05, -0.1256103515625, 1.9794921875, 6.28125]",7.750164940843101,1.9375412352107753,2.872509540345724
182,,,,248,"[-0.01251220703125, 5.334615707397461e-05, 2.10546875, 6.29296875]",7.254276243039927,1.8135690607599817,2.5853409817722364
183,,,,442,"[5.418062210083008e-05, 5.334615707397461e-05, 2.1171875, 6.29296875]",7.310858152542348,1.827714538135587,2.619083663466676
184,,,,20,"[-0.1256103515625, -0.1256103515625, 2.2421875, 6.16796875]",7.589993476777612,1.897498369194403,2.7818141131314316
185,,,,553,"[5.334615707397461e-05, -0.1256103515625, 2.1171875, 6.1796875]",7.902643344958193,1.9756608362395482,2.957123908628376
186,,,,315,"[5.334615707397461e-05, -0.1256103515625, 2.12890625, 6.0546875]",7.778479432808982,1.9446198582022456,2.888347163966314
187,,,,365,"[5.334615707397461e-05, 5.334615707397461e-05, 2.140625, 5.9296875]",6.947104531406369,1.7367761328515923,2.397438423198819
188,,,,154,"[-0.01251220703125, -0.01251220703125, 2.015625, 6.0546875]",6.996006771446553,1.7490016928616383,2.4279022983322904
189,,,,484,"[5.418062210083008e-05, 0.1131591796875, 2.00390625, 6.1796875]",7.582696168518208,1.895674042129552,2.777636632370601
190,,,,360,"[5.418062210083008e-05, 0.23876953125, 2.00390625, 6.0546875]",7.263503128047416,1.815875782011854,2.590861365683614
191,,,,148,"[-0.01251220703125, 0.11309814453125, 2.12890625, 6.06640625]",6.547815154179311,1.6369537885448278,2.140364193855149
192,,,,289,"[-0.01251220703125, 0.10052490234375, 2.12890625, 6.19140625]",6.92229207128691,1.7305730178217276,2.3818992814216826
193,,,,53,"[-0.13818359375, 0.10052490234375, 2.00390625, 6.203125]",7.48543415173785,1.8713585379344626,2.7215700296180394
194,,,,543,"[-0.01251983642578125, 0.08795166015625, 2.015625, 6.21484375]",7.591348231101008,1.897837057775252,2.782589225555443
195,,,,308,"[-0.01251983642578125, 0.08795166015625, 2.00390625, 6.2265625]",7.694614197305535,1.9236535493263838,2.841268581570517
196,,,,30,"[-0.13818359375, 0.07537841796875, 1.9912109375, 6.1015625]",7.194824655393355,1.7987061638483388,2.549602229108843
197,,,,397,"[-0.1256103515625, -0.05029296875, 2.1171875, 6.1015625]",6.999035386441527,1.7497588466103817,2.4297819794162345
198,,,,609,"[5.334615707397461e-05, 0.07537841796875, 2.10546875, 6.2265625]",7.139256236280948,1.784814059070237,2.5159297824876248
199,,,,326,"[5.334615707397461e-05, 0.08795166015625, 1.9794921875, 6.21484375]",7.804839016526383,1.9512097541315958,2.903039583567912
200,10.0,-98.95327132655073,-61.19697432,569,"[0.1256103515625, 0.0, 2.10546875, 6.40625]",7.750420156010737,1.9376050390026842,2.8726525524169713
201,,,,492,"[0.13818359375, 0.1256103515625, 2.1171875, 6.40625]",7.83451272741133,1.9586281818528326,2.9195199909027507
202,,,,327,"[0.13818359375, 0.13818359375, 1.9912109375, 6.40625]",8.57333810260022,2.143334525650055,3.310899597985389
203,,,,354,"[0.13818359375, 0.263916015625, 1.865234375, 6.53125]",9.92923273425883,2.4823081835647076,3.948556990453938
204,,,,110,"[0.01251983642578125, 0.3896484375, 1.865234375, 6.40625]",9.41428320744174,2.353570801860435,3.7172726760747272
205,,,,258,"[0.01251983642578125, 0.263916015625, 1.8525390625, 6.41796875]",9.450530842484747,2.362632710621187,3.7339621247092154
206,,,,526,"[0.13818359375, 0.25146484375, 1.7265625, 6.40625]",10.29262195344181,2.5731554883604524,4.104660301655158
