,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
44,,,,1569,"[-0.1256103515625, -0.2763671875, 1.45703125, 4.609375, 9.5625]",10.254403481639287,2.0508806963278574,3.1194039735838004
45,,,,691,"[-0.13818359375, -0.402099609375, 1.45703125, 4.62109375, 9.546875]",11.104883888969546,2.2209767777939096,3.465440176530721
46,,,,318,"[-0.263916015625, -0.402099609375, 1.45703125, 4.6328125, 9.5625]",10.720623666164702,2.1441247332329403,3.3125004658932533
47,,,,897,"[-0.2763671875, -0.402099609375, 1.3310546875, 4.7578125, 9.5625]",11.063611482592712,2.2127222965185425,3.4492691204861297
48,,,,566,"[-0.402099609375, -0.2763671875, 1.3310546875, 4.76953125, 9.546875]",10.032038929036238,2.0064077858072475,3.0241920442103916
49,,,,2713,"[-0.2763671875, -0.288818359375, 1.34375, 4.76953125, 9.5625]",10.431332456446139,2.0862664912892277,3.193697826639857
50,,,,2959,"[-0.1507568359375, -0.2763671875, 1.3564453125, 4.7578125, 9.6875]",10.383464513047475,2.0766929026094947,3.1737227864250404
51,,,,2510,"[-0.0251007080078125, -0.402099609375, 1.23046875, 4.7578125, 9.5625]",11.570265051449201,2.31405301028984,3.6437330354082365
52,,,,668,"[-0.03765869140625, -0.52783203125, 1.2177734375, 4.76953125, 9.578125]",12.371252761905685,2.474250552381137,3.9344367589412297
53,,,,3115,"[0.0880126953125, -0.402099609375, 1.34375, 4.78125, 9.453125]",12.558317592219485,2.511663518443897,3.9996145756869215
54,,,,2238,"[0.1005859375, -0.402099609375, 1.4697265625, 4.78125, 9.46875]",12.822777689914062,2.5645555379828124,4.090121085795069
55,,,,2583,"[0.2261962890625, -0.52783203125, 1.482421875, 4.76953125, 9.484375]",14.097571694313144,2.819514338862629,4.501743075688415
56,,,,1826,"[0.2261962890625, -0.402099609375, 1.4951171875, 4.64453125, 9.46875]",12.652564454670241,2.530512890934048,4.032085540325811
57,,,,2917,"[0.351806640625, -0.3896484375, 1.482421875, 4.65625, 9.46875]",12.994407602102424,2.5988815204204845,4.147864810398863
58,,,,2555,"[0.4775390625, -0.51513671875, 1.482421875, 4.64453125, 9.34375]",14.617371698086426,2.923474339617285,4.658992862316148
59,,,,526,"[0.351806640625, -0.389404296875, 1.4697265625, 4.51953125, 9.328125]",12.696324050876232,2.539264810175246,4.047079941391443
60,3.0,-373.151837324635,-377.16516913963187,2198,"[0.01256561279296875, 0.0, 1.5703125, 4.8359375, 9.4375]",10.314416826235487,2.0628833652470973,3.144746737988751
61,,,,2361,"[0.0251312255859375, 0.01256561279296875, 1.6962890625, 4.8359375, 9.421875]",10.371626881377534,2.0743253762755067,3.1687688032574286
62,,,,2551,"[0.1507568359375, -0.11309814453125, 1.6962890625, 4.7109375, 9.40625]",11.095997284909249,2.21919945698185,3.4619633746126848
63,,,,1638,"[0.1507568359375, -0.10052490234375, 1.5703125, 4.7109375, 9.421875]",10.886651312816985,2.1773302625633972,3.379243088437225
64,,,,2278,"[0.163330078125, -0.08795166015625, 1.5576171875, 4.5859375, 9.4375]",10.2461959815076,2.04923919630152,3.115926541409915
65,,,,1685,"[0.163330078125, -0.07537841796875, 1.5576171875, 4.5859375, 9.3125]",10.451917928988543,2.090383585797708,3.202259865463512
66,,,,838,"[0.1507568359375, -0.08795166015625, 1.5703125, 4.5859375, 9.328125]",10.466040974599537,2.0932081949199075,3.208124263358909
67,,,,957,"[0.13818359375, -0.08795166015625, 1.5830078125, 4.57421875, 9.328125]",10.383000833252119,2.076600166650424,3.1735288453058685
68,,,,1405,"[0.13818359375, -0.10052490234375, 1.5703125, 4.5625, 9.203125]",10.654373482769696,2.1308746965539394,3.285579123161892
69,,,,2163,"[0.1507568359375, -0.10052490234375, 1.5576171875, 4.5625, 9.21875]",10.658427779643837,2.1316855559287675,3.287231424762227
70,,,,2769,"[0.2763671875, -0.10052490234375, 1.431640625, 4.57421875, 9.34375]",10.663812797521658,2.1327625595043314,3.289425081278339
71,,,,121,"[0.1507568359375, -0.2261962890625, 1.5576171875, 4.69921875, 9.328125]",11.846677329270513,2.369335465854103,3.746265553005961
72,,,,374,"[0.0251007080078125, -0.2261962890625, 1.68359375, 4.82421875, 9.453125]",11.78560846856694,2.357121693713388,3.7238200490187454
73,,,,2207,"[0.03765869140625, -0.2261962890625, 1.6962890625, 4.8125, 9.453125]",11.789977388296094,2.3579954776592187,3.725429678373019
74,,,,1882,"[0.05023193359375, -0.351806640625, 1.5703125, 4.80078125, 9.453125]",12.554301130245868,2.5108602260491737,3.998225371871846
75,,,,172,"[-0.075439453125, -0.3642578125, 1.5576171875, 4.92578125, 9.453125]",12.658346796273042,2.5316693592546082,4.034069853786015
76,,,,358,"[-0.2010498046875, -0.3642578125, 1.68359375, 4.9140625, 9.46875]",12.178757358955751,2.4357514717911504,3.8663297364229243
77,,,,1909,"[-0.1884765625, -0.489990234375, 1.6708984375, 4.90234375, 9.59375]",12.879202255014945,2.575840451002989,4.109189590779453
78,,,,194,"[-0.314208984375, -0.50244140625, 1.6708984375, 4.9140625, 9.71875]",12.299288857243635,2.459857771448727,3.909099969974071
79,,,,2783,"[-0.1885986328125, -0.50244140625, 1.658203125, 4.90234375, 9.734375]",12.695520088395856,2.5391040176791715,4.046804926731551
80,4.0,-247.53645616103384,-351.23942654391226,3026,"[0.1256103515625, 0.1256103515625, 1.5576171875, 4.5859375, 9.40625]",10.763023410009366,2.152604682001873,3.3296428054860194
81,,,,1470,"[0.1256103515625, 0.113037109375, 1.5703125, 4.7109375, 9.28125]",9.82672638732733,1.965345277465466,2.9343885950798487
82,,,,1345,"[0.1256103515625, -0.01262664794921875, 1.5830078125, 4.8359375, 9.15625]",11.170871472584851,2.2341742945169702,3.4911705069287082
83,,,,252,"[-5.334615707397461e-05, -0.01262664794921875, 1.45703125, 4.7109375, 9.15625]",10.26954254315519,2.053908508631038,3.125810940413719
84,,,,2055,"[0.01251220703125, -0.0251922607421875, 1.45703125, 4.69921875, 9.03125]",10.504641794835852,2.1009283589671703,3.2241124334564466
85,,,,1208,"[-5.418062210083008e-05, 0.1004638671875, 1.4697265625, 4.6875, 9.046875]",9.758336258789246,1.951667251757849,2.9040577488607244
86,,,,505,"[-0.125732421875, 0.22607421875, 1.34375, 4.67578125, 8.921875]",9.468849985656112,1.8937699971312223,2.773272317726594
87,,,,2128,"[-0.1131591796875, 0.22607421875, 1.2177734375, 4.55078125, 8.9375]",9.932551478250454,1.9865102956500909,2.9809082025090095
88,,,,1216,"[-0.125732421875, 0.351806640625, 1.23046875, 4.5625, 8.921875]",10.092388588333957,2.018477717666791,3.050239595190506
89,,,,2623,"[-6.872415542602539e-05, 0.2261962890625, 1.3564453125, 4.6875, 8.9375]",9.352727026903803,1.8705454053807606,2.719682546710745
90,,,,1257,"[-6.872415542602539e-05, 0.10052490234375, 1.23046875, 4.67578125, 8.9375]",9.697263634734963,1.9394527269469923,2.8767919838502056
91,,,,864,"[-0.01263427734375, 0.08795166015625, 1.3564453125, 4.67578125, 9.0625]",9.675059050302266,1.9350118100604532,2.8668362001561936
92,,,,1451,"[-0.01263427734375, 0.07537841796875, 1.369140625, 4.55078125, 9.046875]",9.813701224166662,1.9627402448333324,2.9286282751644555
93,,,,684,"[-0.02520751953125, -0.05029296875, 1.369140625, 4.5390625, 9.171875]",9.79056941484895,1.9581138829697897,2.9183794656164714
94,,,,169,"[-0.15087890625, -0.0628662109375, 1.3564453125, 4.55078125, 9.296875]",10.242324671888841,2.0484649343777686,3.114285340999582
95,,,,1915,"[-0.1383056640625, -0.1884765625, 1.34375, 4.5625, 9.171875]",10.21683908549959,2.043367817099918,3.1034654899117067
96,,,,1698,"[-0.1383056640625, -0.1759033203125, 1.34375, 4.6875, 9.1875]",10.558544515374907,2.111708903074981,3.2463405093497926
97,,,,558,"[-0.263916015625, -0.05023193359375, 1.34375, 4.67578125, 9.203125]",9.560875776585899,1.9121751553171795,2.8152767115329236
98,,,,2062,"[-0.25146484375, -0.06280517578125, 1.34375, 4.67578125, 9.203125]",9.592018485120139,1.9184036970240277,2.8294000269992963
99,,,,957,"[-0.263916015625, -0.06280517578125, 1.3564453125, 4.6640625, 9.203125]",9.582152403961764,1.916430480792353,2.824930696869688
100,5.0,-286.08602907986017,-340.38052696657024,142,"[-0.1256103515625, -0.01256561279296875, 1.4443359375, 4.72265625, 9.421875]",9.861982757419952,1.9723965514839903,2.9499423454416247
101,,,,2396,"[-0.113037109375, 0.11309814453125, 1.318359375, 4.84765625, 9.40625]",9.461809664877496,1.8923619329754993,2.7700420313420837
102,,,,736,"[-0.1256103515625, -0.01256561279296875, 1.4443359375, 4.84765625, 9.390625]",10.000943341526517,2.000188668305303,3.010709625336757
103,,,,2330,"[-0.113037109375, 7.748603820800781e-07, 1.45703125, 4.8359375, 9.265625]",10.117197072852527,2.0234394145705052,3.0609020536132774
104,,,,286,"[-0.2386474609375, 7.748603820800781e-07, 1.4443359375, 4.8359375, 9.25]",9.783708865482,1.9567417730963999,2.9153351655281385
105,,,,1086,"[-0.251220703125, 0.01256561279296875, 1.45703125, 4.8359375, 9.234375]",9.711280934744043,1.9422561869488084,2.883065135432266
106,,,,2491,"[-0.2386474609375, 0.13818359375, 1.5830078125, 4.84765625, 9.21875]",9.36230495227803,1.8724609904556062,2.724127786778616
107,,,,2429,"[-0.22607421875, 0.263916015625, 1.5830078125, 4.72265625, 9.34375]",10.676457554266108,2.1352915108532216,3.2945717346536503
108,,,,1424,"[-0.22607421875, 0.25146484375, 1.5703125, 4.84765625, 9.46875]",10.359421250092954,2.0718842500185906,3.1636548901605934
109,,,,2340,"[-0.2135009765625, 0.263916015625, 1.5830078125, 4.859375, 9.34375]",9.95369194828327,1.990738389656654,2.990141915223653
110,,,,1016,"[-0.22607421875, 0.2763671875, 1.45703125, 4.87109375, 9.328125]",9.844920878349821,1.9689841756699644,2.942422258146899
111,,,,1004,"[-0.2386474609375, 0.288818359375, 1.3310546875, 4.74609375, 9.453125]",10.679238455673783,2.1358476911347566,3.2957027960270042
112,,,,936,"[-0.251220703125, 0.288818359375, 1.3310546875, 4.74609375, 9.4375]",10.648983118307772,2.1297966236615546,3.2833813421876936
113,,,,1978,"[-0.2386474609375, 0.1632080078125, 1.45703125, 4.62109375, 9.453125]",11.292026564644228,2.2584053129288457,3.5380188682366915
114,,,,2004,"[-0.22607421875, 0.150634765625, 1.3310546875, 4.49609375, 9.578125]",12.254850628936556,2.450970125787311,3.8933801778623085
115,,,,1851,"[-0.22607421875, 0.2763671875, 1.45703125, 4.37109375, 9.5625]",13.723455812260552,2.7446911624521104,4.384934839450748
116,,,,1735,"[-0.22607421875, 0.288818359375, 1.5830078125, 4.37109375, 9.4375]",13.432521916028492,2.6865043832056985,4.291875534848337
117,,,,1574,"[-0.22607421875, 0.288818359375, 1.5830078125, 4.49609375, 9.5625]",13.046149214281208,2.6092298428562417,4.165123370870251
118,,,,1827,"[-0.22607421875, 0.41455078125, 1.595703125, 4.37109375, 9.5625]",14.31956843784537,2.863913687569074,4.569599250962489
119,,,,1693,"[-0.22607421875, 0.427001953125, 1.595703125, 4.3828125, 9.578125]",14.328342942346252,2.8656685884692505,4.572259632694868
120,6.0,-209.20362901687866,-321.6409701166143,1813,"[0.0, 0.1256103515625, 1.5703125, 4.7109375, 9.4375]",10.351726632544503,2.0703453265089005,3.1604279033085514
121,,,,1097,"[-0.01256561279296875, 0.13818359375, 1.5830078125, 4.8359375, 9.4375]",9.749626925994136,1.949925385198827,2.900179932002605
122,,,,1510,"[-0.01256561279296875, 0.13818359375, 1.45703125, 4.8359375, 9.3125]",9.634061356079863,1.9268122712159728,2.8483940352594055
123,,,,449,"[-0.13818359375, 0.1507568359375, 1.45703125, 4.9609375, 9.4375]",9.476644195795483,1.8953288391590968,2.776845708436675
124,,,,502,"[-0.263916015625, 0.2763671875, 1.3310546875, 4.8359375, 9.4375]",10.17495958238819,2.034991916477638,3.0856268843292005
125,,,,2421,"[-0.25146484375, 0.402099609375, 1.318359375, 4.9609375, 9.421875]",9.757574636649542,1.9515149273299084,2.903718775912438
126,,,,434,"[-0.377197265625, 0.41455078125, 1.318359375, 4.94921875, 9.546875]",10.158998448679732,2.0317996897359465,3.0788088966972933
127,,,,756,"[-0.3896484375, 0.402099609375, 1.1923828125, 4.9375, 9.53125]",9.927607595042776,1.9855215190085551,2.9787459829288983
128,,,,2804,"[-0.263916015625, 0.402099609375, 1.1923828125, 4.8125, 9.65625]",10.724329581613011,2.144865916322602,3.3140014797933777
129,,,,346,"[-0.3896484375, 0.402099609375, 1.205078125, 4.9375, 9.640625]",10.182656105486442,2.0365312210972886,3.088910724364218
130,,,,2363,"[-0.377197265625, 0.41455078125, 1.3310546875, 4.9375, 9.65625]",10.508491856050586,2.101698371210117,3.22570387658629
131,,,,793,"[-0.3896484375, 0.402099609375, 1.318359375, 4.94921875, 9.671875]",10.45482303589857,2.090964607179714,3.203466817719346
132,,,,2233,"[-0.377197265625, 0.402099609375, 1.4443359375, 4.9375, 9.6875]",10.789731399210678,2.1579462798421356,3.3404062910568726
133,,,,966,"[-0.3896484375, 0.402099609375, 1.45703125, 4.94921875, 9.671875]",10.70720902005602,2.1414418040112038,3.307062764723842
134,,,,2675,"[-0.263916015625, 0.3896484375, 1.45703125, 4.82421875, 9.546875]",10.933885183253938,2.1867770366507875,3.3980450471640484
135,,,,1421,"[-0.263916015625, 0.377197265625, 1.4443359375, 4.94921875, 9.53125]",10.196235499843892,2.0392470999687786,3.094698533656401
136,,,,2098,"[-0.25146484375, 0.36474609375, 1.45703125, 5.07421875, 9.546875]",9.676512204123298,1.9353024408246597,2.867488443510204
137,,,,2466,"[-0.2388916015625, 0.490478515625, 1.4697265625, 5.0859375, 9.53125]",9.775326116646378,1.9550652233292756,2.9116125056027102
138,,,,2152,"[-0.226318359375, 0.490478515625, 1.45703125, 4.9609375, 9.53125]",10.301256945306651,2.0602513890613303,3.139202156220993
139,,,,2907,"[-0.10064697265625, 0.5029296875, 1.4443359375, 4.94921875, 9.53125]",10.278364839614294,2.0556729679228587,3.129540249519475
140,7.0,-191.94884042597465,-305.42945390528433,509,"[-0.1256103515625, 0.1256103515625, 1.4443359375, 4.69921875, 9.546875]",10.813010482814633,2.1626020965629267,3.3497661968701946
141,,,,1696,"[-0.1256103515625, 0.13818359375, 1.4443359375, 4.82421875, 9.53125]",10.10672493429291,2.021344986858582,3.0564044172052256
142,,,,1511,"[-0.1256103515625, 0.13818359375, 1.318359375, 4.82421875, 9.515625]",9.883788470556432,1.9767576941112863,2.9595343787225667
143,,,,1122,"[-0.13818359375, 0.1507568359375, 1.4443359375, 4.94921875, 9.515625]",9.524485705426684,1.9048971410853368,2.7987153000371956
144,,,,1571,"[-0.13818359375, 0.1507568359375, 1.4443359375, 5.07421875, 9.5]",9.66822796338921,1.9336455926778418,2.863768775811021
145,,,,963,"[-0.1507568359375, 0.1507568359375, 1.45703125, 5.07421875, 9.515625]",9.635777577802575,1.927155515560515,2.8491676230703096
146,,,,3114,"[-0.0251007080078125, 0.2763671875, 1.5830078125, 5.07421875, 9.640625]",9.555981997552385,1.911196399510477,2.8130531857825676
147,,,,610,"[-0.1507568359375, 0.402099609375, 1.708984375, 5.07421875, 9.515625]",9.741921565139876,1.9483843130279754,2.8967462429081543
148,,,,282,"[-0.2763671875, 0.402099609375, 1.6962890625, 5.0625, 9.515625]",9.840464941057132,1.9680929882114264,2.940456140714681
149,,,,1246,"[-0.288818359375, 0.52783203125, 1.822265625, 5.1875, 9.5]",9.438712784598758,1.8877425569197517,2.7594276658670407
150,,,,2507,"[-0.1632080078125, 0.402099609375, 1.6962890625, 5.17578125, 9.5]",9.3173572654193,1.8634714530838603,2.703227440911376
151,,,,783,"[-0.17578125, 0.3896484375, 1.68359375, 5.1640625, 9.515625]",9.376230820480458,1.8752461640960916,2.730582857657993
152,,,,43,"[-0.301513671875, 0.263916015625, 1.6708984375, 5.17578125, 9.53125]",9.189414488789012,1.8378828977578023,2.643178364963579
153,,,,2664,"[-0.1759033203125, 0.25146484375, 1.658203125, 5.17578125, 9.65625]",9.384643680736316,1.876928736147263,2.7344778349745407
154,,,,3117,"[-0.05023193359375, 0.377197265625, 1.7841796875, 5.1875, 9.65625]",9.499145794664248,1.8998291589328495,2.7871454902196966
155,,,,1631,"[-0.05023193359375, 0.3896484375, 1.658203125, 5.17578125, 9.640625]",9.502154232180304,1.9004308464360609,2.788520709621996
156,,,,86,"[-0.1759033203125, 0.263916015625, 1.6708984375, 5.17578125, 9.625]",9.36896697446735,1.87379339489347,2.727217037320116
157,,,,243,"[-0.301513671875, 0.25146484375, 1.796875, 5.1875, 9.640625]",9.32487733418601,1.8649754668372018,2.706731231756417
158,,,,2090,"[-0.2890625, 0.2388916015625, 1.8095703125, 5.19921875, 9.515625]",9.260857771637212,1.8521715543274424,2.6768121001718583
159,,,,452,"[-0.414794921875, 0.25146484375, 1.822265625, 5.07421875, 9.515625]",9.45220830852563,1.890441661705126,2.765632797464397
160,8.0,-539.6768949041013,-331.4569473495973,367,"[-0.1256103515625, 0.0, 1.6962890625, 4.72265625, 9.421875]",9.997510647293137,1.9995021294586275,3.0092187099099026
161,,,,1265,"[-0.1256103515625, -0.1256103515625, 1.5703125, 4.734375, 9.296875]",10.450061104388023,2.0900122208776044,3.201488255580351
162,,,,2867,"[5.334615707397461e-05, -0.1256103515625, 1.6962890625, 4.74609375, 9.296875]",10.959392854701665,2.1918785709403332,3.4081649076520417
163,,,,2089,"[0.0126190185546875, -0.13818359375, 1.708984375, 4.74609375, 9.421875]",10.892330719923919,2.1784661439847834,3.381508148594054
164,,,,1309,"[0.0126190185546875, -0.263916015625, 1.708984375, 4.734375, 9.546875]",11.42829080997934,2.285658161995868,3.5901127878896606
165,,,,1670,"[0.0126190185546875, -0.25146484375, 1.6962890625, 4.859375, 9.421875]",12.112736336338134,2.422547267267627,3.8427225949503807
166,,,,30,"[-0.113037109375, -0.377197265625, 1.68359375, 4.84765625, 9.296875]",12.592616118129287,2.5185232236258575,4.011459598973464
167,,,,2295,"[-0.1004638671875, -0.36474609375, 1.6708984375, 4.97265625, 9.171875]",13.08941325413876,2.617882650827752,4.179501749724894
168,,,,349,"[-0.22607421875, -0.36474609375, 1.68359375, 5.09765625, 9.296875]",12.818496287448006,2.563699257489601,4.088670776044674
169,,,,2501,"[-0.10040283203125, -0.490478515625, 1.5576171875, 4.97265625, 9.28125]",13.861754308063833,2.772350861612767,4.4284819261353965
170,,,,737,"[-0.11297607421875, -0.6162109375, 1.68359375, 4.97265625, 9.28125]",14.829647183591302,2.9659294367182603,4.721608143901291
171,,,,2531,"[0.01268768310546875, -0.74169921875, 1.6708984375, 4.9609375, 9.265625]",16.337435097058187,3.267487019411637,5.142138709552305
172,,,,836,"[0.00012129545211791992, -0.75439453125, 1.68359375, 4.9609375, 9.25]",16.397779475950742,3.2795558951901485,5.158150372096287
173,,,,2929,"[0.125732421875, -0.74169921875, 1.68359375, 4.8359375, 9.375]",16.153776117983565,3.230755223596713,5.093040551800651
174,,,,730,"[0.1131591796875, -0.8671875, 1.8095703125, 4.82421875, 9.25]",17.17941531361334,3.435883062722668,5.360383745775751
175,,,,1047,"[0.1005859375, -0.8544921875, 1.796875, 4.94921875, 9.25]",17.572827943016364,3.514565588603273,5.458716525047382
176,,,,2047,"[0.1131591796875, -0.8671875, 1.7841796875, 5.07421875, 9.25]",18.185493971241424,3.637098794248285,5.607550979241497
177,,,,2952,"[0.23876953125, -0.8544921875, 1.796875, 4.94921875, 9.25]",18.194633348706013,3.638926669741203,5.609733039380811
178,,,,93,"[0.11309814453125, -0.97998046875, 1.8095703125, 4.9609375, 9.265625]",18.557342408678906,3.7114684817357815,5.6954577682017336
179,,,,1735,"[0.11309814453125, -0.96728515625, 1.935546875, 4.9609375, 9.140625]",18.443517233249878,3.6887034466499755,5.668737415210666
180,9.0,-312.3727095671444,-329.548523571352,338,"[-0.1256103515625, 0.0, 1.5830078125, 4.7109375, 9.4375]",10.101685935027554,2.0203371870055107,3.0542385768185016
181,,,,1084,"[-0.13818359375, 0.01256561279296875, 1.595703125, 4.69921875, 9.5625]",10.641637198316712,2.1283274396633423,3.2803844425241104
182,,,,867,"[-0.1507568359375, -7.748603820800781e-07, 1.7216796875, 4.7109375, 9.5625]",10.587326908354491,2.117465381670898,3.258163188033582
183,,,,2211,"[-0.13818359375, -7.748603820800781e-07, 1.734375, 4.7109375, 9.546875]",10.513018985260022,2.102603797052004,3.227574443625698
184,,,,2703,"[-0.01251983642578125, -0.01256561279296875, 1.7470703125, 4.5859375, 9.5625]",11.09248808881484,2.218497617762968,3.4605896670461203
185,,,,1825,"[-0.01251983642578125, 0.11309814453125, 1.759765625, 4.4609375, 9.4375]",12.005175546693948,2.4010351093387894,3.803985106112205
186,,,,429,"[-0.13818359375, 0.1256103515625, 1.759765625, 4.3359375, 9.5625]",13.663618371287688,2.732723674257538,4.365957192110156
187,,,,381,"[-0.263916015625, 0.13818359375, 1.6337890625, 4.32421875, 9.546875]",13.840208478967423,2.7680416957934844,4.421726277343746
