,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
21,,,,14,"[-5.334615707397461e-05, -0.251220703125, 2.10546875, 6.40625]",8.789681143244685,2.1974202858111713,3.4191312945217502
22,,,,161,"[-0.0126190185546875, -0.263671875, 2.10546875, 6.39453125]",8.813822343257485,2.203455585814371,3.431043010314906
23,,,,161,"[-0.0251922607421875, -0.276123046875, 2.10546875, 6.3828125]",8.837433531637744,2.209358382909436,3.442661690609815
24,,,,76,"[-0.15087890625, -0.263671875, 1.9794921875, 6.37109375]",8.1095584848137,2.027389621203425,3.0693721888458376
25,,,,161,"[-0.1634521484375, -0.276123046875, 1.9794921875, 6.359375]",8.135212677085967,2.0338031692714917,3.083089197589927
26,,,,543,"[-0.03778076171875, -0.28857421875, 1.9921875, 6.37109375]",8.631448082344722,2.1578620205861805,3.3402367129506736
27,,,,358,"[-0.03778076171875, -0.1629638671875, 1.9794921875, 6.3828125]",7.8911131165927095,1.9727782791481774,2.950782775718004
28,,,,544,"[0.087890625, -0.175537109375, 1.9921875, 6.5078125]",8.401424572803043,2.1003561432007607,3.2229294135908875
29,,,,125,"[0.0753173828125, -0.30126953125, 1.8662109375, 6.3828125]",8.732211692654614,2.1830529231636535,3.390642643208373
30,,,,539,"[0.200927734375, -0.313720703125, 1.8662109375, 6.5078125]",9.14782494121188,2.28695623530297,3.5925785374173573
31,,,,558,"[0.32666015625, -0.313720703125, 1.853515625, 6.51953125]",9.441310341088506,2.3603275852721266,3.729722820391736
32,,,,203,"[0.314208984375, -0.30126953125, 1.7275390625, 6.53125]",9.279790933754256,2.319947733438564,3.654782006948161
33,,,,446,"[0.32666015625, -0.30126953125, 1.853515625, 6.51953125]",9.36973543217948,2.34243385804487,3.696673368098998
34,,,,63,"[0.2010498046875, -0.30126953125, 1.853515625, 6.53125]",9.027276592452704,2.256819148113176,3.5349675795970468
35,,,,126,"[0.1884765625, -0.427001953125, 1.7275390625, 6.51953125]",9.271579067408439,2.3178947668521097,3.650937149697373
36,,,,455,"[0.2010498046875, -0.41455078125, 1.71484375, 6.39453125]",9.252567429095105,2.3131418572737763,3.6420226741916197
37,,,,417,"[0.213623046875, -0.427001953125, 1.7275390625, 6.39453125]",9.402297437305396,2.350574359326349,3.7117399444548207
38,,,,38,"[0.08795166015625, -0.439453125, 1.7275390625, 6.40625]",9.132232732009747,2.283058183002437,3.585169794862561
39,,,,366,"[0.08795166015625, -0.313720703125, 1.740234375, 6.39453125]",8.88694361491894,2.221735903729735,3.466924333764558
40,2.0,-77.4398016064986,-90.78227265411999,35,"[-0.1256103515625, -0.01256561279296875, 2.09375, 6.15625]",6.8368936075504525,1.7092234018876131,2.3279883034284237
41,,,,161,"[-0.13818359375, -0.0251312255859375, 2.09375, 6.14453125]",6.851268183512516,1.712817045878129,2.3371097638702047
42,,,,329,"[-0.13818359375, -0.01256561279296875, 1.9677734375, 6.26953125]",7.782282007853402,1.9455705019633505,2.89046973026615
43,,,,541,"[-0.01251983642578125, -0.0251312255859375, 1.98046875, 6.2578125]",7.763549891261304,1.940887472815326,2.880003569483777
44,,,,193,"[-0.02508544921875, -0.0251312255859375, 1.9931640625, 6.26953125]",7.72040523586246,1.930101308965615,2.8558010526166577
45,,,,423,"[-0.01251983642578125, -0.037689208984375, 2.119140625, 6.28125]",7.470034529864135,1.8675086324660337,2.712626179967798
46,,,,266,"[-0.01251983642578125, -0.163330078125, 2.130859375, 6.26953125]",8.179248087292118,2.0448120218230295,3.106533897823244
47,,,,586,"[0.1131591796875, -0.1507568359375, 2.130859375, 6.2578125]",8.512470986208942,2.1281177465522356,3.2799565335195946
48,,,,5,"[-0.01250457763671875, -0.2763671875, 2.119140625, 6.1328125]",8.67474148679604,2.16868537169901,3.361965500564664
49,,,,309,"[-0.01250457763671875, -0.2763671875, 2.107421875, 6.2578125]",8.784560713597038,2.1961401783992596,3.4166005743666643
50,,,,14,"[-0.13818359375, -0.402099609375, 2.107421875, 6.3828125]",9.20541794034311,2.3013544850857777,3.6198351960705377
51,,,,332,"[-0.13818359375, -0.3896484375, 2.095703125, 6.3828125]",9.111737663889725,2.2779344159724313,3.5754121614725447
52,,,,64,"[-0.263916015625, -0.3896484375, 2.095703125, 6.5078125]",8.788809725041224,2.197202431260306,3.4187007090746384
53,,,,499,"[-0.25146484375, -0.263916015625, 2.220703125, 6.6328125]",8.418837179657137,2.1047092949142843,3.231921190157718
54,,,,622,"[-0.1258544921875, -0.1383056640625, 2.345703125, 6.6328125]",8.31175276961428,2.07793819240357,3.17632625465009
55,,,,361,"[-0.1258544921875, -0.01264190673828125, 2.345703125, 6.62109375]",7.5936521049642,1.89841302624105,2.7839070519516484
56,,,,411,"[-0.11328125, -0.02520751953125, 2.345703125, 6.609375]",7.69284327586478,1.923210818966195,2.8402689344041923
57,,,,610,"[0.01238250732421875, 0.1004638671875, 2.345703125, 6.484375]",7.288813925206683,1.8222034813016708,2.60596872018
58,,,,610,"[0.1380615234375, 0.22607421875, 2.345703125, 6.359375]",6.892226459855598,1.7230566149638995,2.3629954742044283
59,,,,186,"[0.12548828125, 0.22607421875, 2.345703125, 6.34765625]",6.840355029014145,1.7100887572535362,2.3301865178694454
60,3.0,-190.71534956066543,-115.76554188075636,533,"[0.1256103515625, -0.01256561279296875, 2.08203125, 6.29296875]",7.709951131721771,1.9274877829304427,2.8499163402638823
61,,,,492,"[0.13818359375, 0.11309814453125, 2.09375, 6.29296875]",7.585667819762906,1.8964169549407266,2.7793382947980345
62,,,,552,"[0.263916015625, 0.11309814453125, 1.9677734375, 6.29296875]",8.387563122973061,2.0968907807432653,3.2157581026705637
63,,,,266,"[0.263916015625, -0.01256561279296875, 1.98046875, 6.28125]",8.014855175865542,2.0037137939663854,3.0183568796473526
64,,,,581,"[0.3896484375, 7.748603820800781e-07, 1.9677734375, 6.26953125]",8.181536679631767,2.045384169907942,3.107748904371008
65,,,,261,"[0.3896484375, -0.1256103515625, 1.9677734375, 6.2578125]",8.902638485796363,2.2256596214490907,3.4745874677787905
66,,,,387,"[0.402099609375, -0.251220703125, 1.9677734375, 6.2578125]",9.675687501569074,2.4189218753922686,3.8362184205599235
67,,,,549,"[0.52783203125, -0.263671875, 2.09375, 6.3828125]",10.484808113713223,2.6212020284283057,4.185004953648576
68,,,,24,"[0.402099609375, -0.389404296875, 2.21875, 6.5078125]",11.175477784486176,2.793869446121544,4.462061082371055
69,,,,395,"[0.41455078125, -0.51513671875, 2.34375, 6.3828125]",12.074730042092616,3.018682510523154,4.798174385684561
70,,,,487,"[0.427001953125, -0.389404296875, 2.34375, 6.3828125]",11.412220338180221,2.8530550845450553,4.553101567545218
71,,,,385,"[0.439453125, -0.51513671875, 2.34375, 6.2578125]",12.029221791531144,3.007305447882786,4.781775410346764
72,,,,441,"[0.451904296875, -0.51513671875, 2.35546875, 6.24609375]",12.068983369435816,3.017245842358954,4.796106975233863
73,,,,391,"[0.46435546875, -0.640625, 2.3671875, 6.234375]",12.771242425002434,3.1928106062506085,5.041731574684193
74,,,,418,"[0.476806640625, -0.6533203125, 2.37890625, 6.24609375]",12.897956751460598,3.2244891878651494,5.084609250294854
75,,,,602,"[0.6025390625, -0.52783203125, 2.25390625, 6.24609375]",12.482039079109228,3.120509769777307,4.942255466200684
76,,,,57,"[0.476806640625, -0.52783203125, 2.2421875, 6.24609375]",12.076640794357266,3.0191601985893164,4.798861575800744
77,,,,322,"[0.476806640625, -0.52783203125, 2.3671875, 6.24609375]",12.231204073923177,3.057801018480794,4.854092209757646
78,,,,562,"[0.6025390625, -0.52783203125, 2.3671875, 6.24609375]",12.633962336664068,3.158490584166017,4.9947958654910245
79,,,,154,"[0.58984375, -0.54052734375, 2.2421875, 6.37109375]",12.561287963056264,3.140321990764066,4.969741804434934
80,4.0,-122.19755972851434,-117.05194545030795,474,"[0.01256561279296875, 0.01256561279296875, 2.21875, 6.40625]",7.526263591390414,1.8815658978476035,2.7451943316367826
81,,,,518,"[0.13818359375, -0.11309814453125, 2.23046875, 6.41796875]",8.67447138951728,2.16861784737932,3.3618302762653385
82,,,,547,"[0.263916015625, -0.1256103515625, 2.35546875, 6.41796875]",9.36660018975862,2.341650047439655,3.6952199158092953
83,,,,273,"[0.263916015625, -0.251220703125, 2.48046875, 6.4296875]",10.263067307161812,2.565766826790453,4.092171857725256
84,,,,539,"[0.3896484375, -0.263671875, 2.48046875, 6.5546875]",10.925155654447877,2.7312889136119693,4.3636764190133785
85,,,,52,"[0.263916015625, -0.263671875, 2.35546875, 6.5546875]",10.306171104939454,2.5765427762348634,4.110373570934427
86,,,,328,"[0.263916015625, -0.251220703125, 2.23046875, 6.56640625]",9.99047195417868,2.49761798854467,3.97526013640169
87,,,,110,"[0.1383056640625, -0.1256103515625, 2.23046875, 6.44140625]",8.766182455367572,2.191545613841893,3.407505142935028
88,,,,562,"[0.263916015625, -0.1256103515625, 2.23046875, 6.44140625]",9.179203572962036,2.294800893240509,3.607450102575311
89,,,,585,"[0.3896484375, -0.113037109375, 2.23046875, 6.31640625]",9.4297455815727,2.357436395393175,3.7243998412308557
90,,,,568,"[0.51513671875, -0.113037109375, 2.2421875, 6.328125]",9.876254193232107,2.4690635483080268,3.9253226786807742
91,,,,10,"[0.389404296875, -0.2386474609375, 2.2421875, 6.203125]",10.086915069482401,2.5217287673706004,4.01698372812426
92,,,,368,"[0.389404296875, -0.11297607421875, 2.25390625, 6.21484375]",9.374873812450865,2.343718453112716,3.6990543942645013
93,,,,359,"[0.389404296875, 0.01268768310546875, 2.2421875, 6.33984375]",8.731026394009048,2.182756598502262,3.390053097719257
94,,,,258,"[0.389404296875, -0.11297607421875, 2.23046875, 6.3515625]",9.455063601933613,2.3637659004834033,3.736044632572107
95,,,,112,"[0.263671875, 0.01268768310546875, 2.23046875, 6.3515625]",8.30780669603575,2.0769516740089373,3.1742639159748838
96,,,,25,"[0.1380615234375, 0.00012129545211791992, 2.10546875, 6.2265625]",7.671682446692136,1.917920611673034,2.8283062649163666
97,,,,332,"[0.1380615234375, 0.01268768310546875, 2.09375, 6.2265625]",7.583318595781222,1.8958296489453055,2.7779931093094223
98,,,,283,"[0.1380615234375, 0.00012129545211791992, 2.08203125, 6.23828125]",7.641619237396922,1.9104048093492305,2.8112540276544093
99,,,,324,"[0.1380615234375, 0.00012129545211791992, 2.20703125, 6.36328125]",7.942887015946649,1.9857217539866623,2.979183936185205
100,5.0,-182.52180306138874,-127.96358838548808,568,"[0.1256103515625, 0.0, 2.10546875, 6.29296875]",7.681975387345468,1.920493846836367,2.8341292004621295
101,,,,559,"[0.251220703125, 0.0, 2.09375, 6.41796875]",8.112616425629358,2.0281541064073396,3.0710095116404554
102,,,,18,"[0.1256103515625, -0.1256103515625, 2.10546875, 6.4296875]",8.475002000466365,2.118750500116591,3.2607981805941706
