,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
24,,,,1807,"[0.10052490234375, 0.351806640625, 1.658203125, 4.3359375, 9.4375]",13.606795442443214,2.7213590884886427,4.347858515407724
25,,,,2456,"[0.11309814453125, 0.4775390625, 1.6708984375, 4.32421875, 9.421875]",14.051516389175866,2.8103032778351733,4.487531899346552
26,,,,814,"[0.10052490234375, 0.465087890625, 1.6708984375, 4.32421875, 9.546875]",14.545060408271619,2.909012081654324,4.637455249544876
27,,,,1692,"[0.10052490234375, 0.4775390625, 1.6708984375, 4.3359375, 9.546875]",14.496032352804592,2.8992064705609186,4.6227914527299045
28,,,,2346,"[0.11309814453125, 0.489990234375, 1.68359375, 4.4609375, 9.53125]",13.540544857149127,2.7081089714298257,4.326661359135786
29,,,,1530,"[0.11309814453125, 0.489990234375, 1.6708984375, 4.44921875, 9.40625]",13.104812285858692,2.6209624571717383,4.184608001301476
30,,,,781,"[0.10052490234375, 0.4775390625, 1.658203125, 4.4375, 9.390625]",13.086514379419688,2.6173028758839374,4.1785398237011115
31,,,,2450,"[0.11309814453125, 0.60302734375, 1.6708984375, 4.3125, 9.265625]",13.815832653485385,2.763166530697077,4.414070597928666
32,,,,1861,"[0.11309814453125, 0.728515625, 1.796875, 4.3125, 9.25]",14.13903034086228,2.827806068172456,4.5144962209426085
33,,,,1011,"[0.10052490234375, 0.7412109375, 1.6708984375, 4.3125, 9.234375]",13.964747386022292,2.7929494772044583,4.460630796430854
34,,,,1923,"[0.11309814453125, 0.61572265625, 1.658203125, 4.4375, 9.25]",12.855427857919533,2.5710855715839065,4.101165311929393
35,,,,1292,"[0.11309814453125, 0.489990234375, 1.6455078125, 4.44921875, 9.25]",12.446414817407515,2.489282963481503,3.960742668350872
36,,,,2749,"[0.23876953125, 0.4775390625, 1.771484375, 4.57421875, 9.375]",12.02970673218993,2.4059413464379857,3.8128503562692577
37,,,,2380,"[0.251220703125, 0.60302734375, 1.6455078125, 4.5625, 9.25]",11.863737128814133,2.3727474257628267,3.752515108951754
38,,,,1928,"[0.263671875, 0.477294921875, 1.6455078125, 4.4375, 9.265625]",12.393095162737577,2.478619032547515,3.9420978018578747
39,,,,2697,"[0.389404296875, 0.46484375, 1.6455078125, 4.5625, 9.265625]",11.341269421400431,2.268253884280086,3.556916632592091
40,2.0,-64.93981273782644,-72.5264181618365,324,"[-0.1256103515625, 0.0, 1.5703125, 4.8359375, 9.546875]",9.736545126131093,1.9473090252262186,2.8943487668746344
41,,,,2692,"[5.334615707397461e-05, -0.01256561279296875, 1.5703125, 4.84765625, 9.546875]",10.198529979741853,2.0397059959483705,3.0956757255380367
42,,,,2201,"[0.0126190185546875, -0.01256561279296875, 1.5830078125, 4.72265625, 9.53125]",10.014945904114155,2.002989180822831,3.0167860345152264
43,,,,776,"[5.263090133666992e-05, -0.0251312255859375, 1.5703125, 4.59765625, 9.515625]",10.67899872735387,2.135799745470774,3.2956053041922555
44,,,,2792,"[0.125732421875, -0.0251312255859375, 1.5576171875, 4.609375, 9.515625]",10.314574993153172,2.0629149986306343,3.1448133345729885
45,,,,898,"[0.1131591796875, -0.0251312255859375, 1.431640625, 4.734375, 9.53125]",9.988607084224697,1.9977214168449395,3.0053492555039565
46,,,,77,"[-0.01250457763671875, -0.1507568359375, 1.4443359375, 4.609375, 9.53125]",10.003233061696132,2.000646612339226,3.01170383056577
47,,,,652,"[-0.0250701904296875, -0.2763671875, 1.431640625, 4.484375, 9.53125]",10.196237743147503,2.0392475486295005,3.094699489160294
48,,,,2658,"[0.1005859375, -0.288818359375, 1.4189453125, 4.47265625, 9.546875]",10.308402758655909,2.061680551731182,3.1422137415409157
49,,,,3028,"[0.2261962890625, -0.1632080078125, 1.40625, 4.34765625, 9.5625]",10.945414761758265,2.189082952351653,3.402622188845153
50,,,,2223,"[0.23876953125, -0.1632080078125, 1.4189453125, 4.47265625, 9.578125]",10.166740196444447,2.0333480392888896,3.0821172128729484
51,,,,1652,"[0.23876953125, -0.150634765625, 1.40625, 4.34765625, 9.578125]",11.011280551349298,2.2022561102698597,3.428678236317129
52,,,,590,"[0.11309814453125, -0.0249786376953125, 1.4189453125, 4.359375, 9.453125]",11.571520460153351,2.31430409203067,3.6442042324755564
53,,,,570,"[-0.01256561279296875, 0.1007080078125, 1.4189453125, 4.484375, 9.328125]",11.149765454699281,2.229953090939856,3.4829572737092054
54,,,,3091,"[0.11309814453125, 0.226318359375, 1.431640625, 4.49609375, 9.3125]",11.260616074404213,2.2521232148808425,3.525921473156269
55,,,,2037,"[0.1256103515625, 0.2137451171875, 1.4189453125, 4.49609375, 9.3125]",11.1736976010244,2.23473952020488,3.4922690933359437
56,,,,2523,"[0.251220703125, 0.08807373046875, 1.29296875, 4.62109375, 9.328125]",9.535474625334762,1.9070949250669524,2.8037231045909583
57,,,,2559,"[0.376953125, -0.03759765625, 1.29296875, 4.609375, 9.453125]",10.225513177395225,2.045102635479045,3.1071510838428114
58,,,,1983,"[0.389404296875, -0.1632080078125, 1.4189453125, 4.59765625, 9.46875]",11.113896636316557,2.2227793272633116,3.4689634901975723
59,,,,1337,"[0.389404296875, -0.288818359375, 1.431640625, 4.59765625, 9.46875]",11.994191842689325,2.398838368537865,3.8000098660188133
60,3.0,-59.53165528183747,-69.27772744183675,497,"[-0.1256103515625, 0.01256561279296875, 1.6962890625, 4.8359375, 9.421875]",9.878728879938048,1.9757457759876096,2.9573106211968514
61,,,,805,"[-0.13818359375, -7.748603820800781e-07, 1.6962890625, 4.82421875, 9.296875]",10.0071412735189,2.00142825470378,3.0134002654468834
62,,,,915,"[-0.1507568359375, -7.748603820800781e-07, 1.68359375, 4.8359375, 9.171875]",10.11292568216546,2.0225851364330922,3.059068113745017
63,,,,2361,"[-0.13818359375, 0.01256561279296875, 1.8095703125, 4.8359375, 9.15625]",10.008901004698215,2.001780200939643,3.0141638944721976
64,,,,122,"[-0.263916015625, -0.11309814453125, 1.935546875, 4.9609375, 9.15625]",10.439757337930898,2.0879514675861794,3.197203996920659
65,,,,213,"[-0.3896484375, -0.1256103515625, 1.9482421875, 4.9609375, 9.171875]",9.924258962821053,1.9848517925642106,2.977280838575473
66,,,,3023,"[-0.263916015625, 5.334615707397461e-05, 1.822265625, 5.0859375, 9.1875]",10.244602855076506,2.048920571015301,3.115251227553281
