,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
0,0.0,-259.2382952847037,-259.2382952847037,1059065,"[0.0, 0.01256561279296875, 0.78515625, 2.3671875, 4.8359375, 7.85546875, 11.78125, 16.515625, 21.859375]",16.510476701852085,1.8344974113168986,2.6351710325382034
1,,,,1059065,"[0.0, 0.0251312255859375, 0.78515625, 2.37890625, 4.9609375, 7.85546875, 11.78125, 16.53125, 21.734375]",16.656687542312646,1.8507430602569608,2.6734612958050814
2,,,,1059065,"[0.0, 0.037689208984375, 0.78515625, 2.390625, 5.0859375, 7.85546875, 11.78125, 16.546875, 21.609375]",16.63806565247452,1.8486739613860577,2.6686032421680435
3,,,,1059065,"[0.0, 0.050262451171875, 0.78515625, 2.40234375, 5.2109375, 7.85546875, 11.78125, 16.5625, 21.484375]",16.455475783607113,1.8283861981785683,2.6206793429881174
4,,,,1059065,"[0.0, 0.06280517578125, 0.78515625, 2.4140625, 5.3359375, 7.85546875, 11.78125, 16.578125, 21.359375]",16.11521230001466,1.7905791444460735,2.5299352179392147
5,,,,1059065,"[0.0, 0.07537841796875, 0.78515625, 2.42578125, 5.4609375, 7.85546875, 11.78125, 16.59375, 21.234375]",15.627018639535848,1.736335404392872,2.3963362072946377
6,,,,1059065,"[0.0, 0.08795166015625, 0.78515625, 2.4375, 5.5859375, 7.85546875, 11.78125, 16.609375, 21.109375]",15.773290561124085,1.7525878401248982,2.436797941282891
7,,,,1059065,"[0.0, 0.10052490234375, 0.78515625, 2.44921875, 5.7109375, 7.85546875, 11.78125, 16.625, 20.984375]",16.06396748272169,1.7848852758579654,2.5161030691150494
8,,,,1059065,"[0.0, 0.11309814453125, 0.78515625, 2.4609375, 5.8359375, 7.85546875, 11.78125, 16.640625, 20.859375]",16.3762483362191,1.8195831484687885,2.5997190608663496
9,,,,952567,"[0.0, 0.11309814453125, 0.65966796875, 2.5859375, 5.9609375, 7.73046875, 11.78125, 16.65625, 20.859375]",19.190173798344077,2.132241533149342,3.2883639855930458
10,,,,1165049,"[0.0, 0.23876953125, 0.78515625, 2.5859375, 6.0859375, 7.60546875, 11.765625, 16.78125, 20.984375]",20.246438924309686,2.2496043249232986,3.5210613828306108
11,,,,1059065,"[0.0, 0.251220703125, 0.78515625, 2.59765625, 6.2109375, 7.60546875, 11.765625, 16.796875, 20.859375]",20.695973660121116,2.2995526289023465,3.616433535405512
12,,,,1059065,"[0.0, 0.263671875, 0.78515625, 2.609375, 6.3359375, 7.60546875, 11.765625, 16.8125, 20.734375]",21.087370077165822,2.343041119685091,3.697799104047434
13,,,,430670,"[-0.01256561279296875, 0.1380615234375, 0.78515625, 2.609375, 6.4609375, 7.48046875, 11.75, 16.9375, 20.609375]",22.818233661919564,2.5353592957688402,4.040395136152018
14,,,,1059065,"[-0.01256561279296875, 0.150634765625, 0.78515625, 2.62109375, 6.5859375, 7.48046875, 11.75, 16.953125, 20.484375]",22.993652007588867,2.5548502230654297,4.073654449001456
15,,,,1059065,"[-0.01256561279296875, 0.1632080078125, 0.78515625, 2.6328125, 6.7109375, 7.48046875, 11.75, 16.96875, 20.359375]",23.05299726866636,2.561444140962929,4.0848488938039385
16,,,,1059065,"[-0.01256561279296875, 0.17578125, 0.78515625, 2.64453125, 6.8359375, 7.48046875, 11.75, 16.984375, 20.234375]",22.987542984205405,2.5541714426894893,4.0725004489101835
17,,,,1059065,"[-0.01256561279296875, 0.1883544921875, 0.78515625, 2.65625, 6.9609375, 7.48046875, 11.75, 17.0, 20.109375]",22.793532106487163,2.5326146784985735,4.035691196242318
18,,,,1059065,"[-0.01256561279296875, 0.200927734375, 0.78515625, 2.66796875, 7.0859375, 7.48046875, 11.75, 17.015625, 19.984375]",22.47262842969989,2.4969587144110985,3.9741136163381774
19,,,,1059065,"[-0.01256561279296875, 0.2135009765625, 0.78515625, 2.6796875, 7.2109375, 7.48046875, 11.75, 17.03125, 19.859375]",22.032553295156184,2.448061477239576,3.888223198831085
20,1.0,-229.8324099548517,-244.5353526197777,1059065,"[0.0, 0.01256561279296875, 0.78515625, 2.3671875, 4.8359375, 7.85546875, 11.78125, 16.515625, 21.859375]",16.510476701852085,1.8344974113168986,2.6351710325382034
21,,,,1059065,"[0.0, 0.0251312255859375, 0.78515625, 2.37890625, 4.9609375, 7.85546875, 11.78125, 16.53125, 21.734375]",16.656687542312646,1.8507430602569608,2.6734612958050814
22,,,,1059065,"[0.0, 0.037689208984375, 0.78515625, 2.390625, 5.0859375, 7.85546875, 11.78125, 16.546875, 21.609375]",16.63806565247452,1.8486739613860577,2.6686032421680435
23,,,,1059065,"[0.0, 0.050262451171875, 0.78515625, 2.40234375, 5.2109375, 7.85546875, 11.78125, 16.5625, 21.484375]",16.455475783607113,1.8283861981785683,2.6206793429881174
24,,,,1059065,"[0.0, 0.06280517578125, 0.78515625, 2.4140625, 5.3359375, 7.85546875, 11.78125, 16.578125, 21.359375]",16.11521230001466,1.7905791444460735,2.5299352179392147
25,,,,1059065,"[0.0, 0.07537841796875, 0.78515625, 2.42578125, 5.4609375, 7.85546875, 11.78125, 16.59375, 21.234375]",15.627018639535848,1.736335404392872,2.3963362072946377
26,,,,1059065,"[0.0, 0.08795166015625, 0.78515625, 2.4375, 5.5859375, 7.85546875, 11.78125, 16.609375, 21.109375]",15.773290561124085,1.7525878401248982,2.436797941282891
