,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
64,,,,1637,"[-0.0251007080078125, 0.0126190185546875, 1.3310546875, 4.859375, 9.671875]",9.453626335908769,1.8907252671817538,2.7662842804382217
65,,,,1750,"[-0.0251007080078125, 0.1383056640625, 1.205078125, 4.734375, 9.546875]",9.982302313522549,1.9964604627045097,3.002607139797515
66,,,,2648,"[0.1005859375, 0.125732421875, 1.0791015625, 4.859375, 9.5625]",10.655255566615267,2.1310511133230534,3.2859386640492887
67,,,,2080,"[0.1131591796875, 0.1131591796875, 1.091796875, 4.84765625, 9.4375]",10.14205397812316,2.028410795624632,3.071559132876527
68,,,,1732,"[0.1131591796875, 0.125732421875, 1.2177734375, 4.8359375, 9.4375]",9.424118462126334,1.8848236924252666,2.752707322670702
69,,,,1202,"[0.1005859375, 0.25146484375, 1.23046875, 4.7109375, 9.4375]",10.012879860953637,2.0025759721907272,3.0158900099964443
70,,,,1752,"[0.1005859375, 0.377197265625, 1.1044921875, 4.5859375, 9.4375]",10.659991810080811,2.131998362016162,3.2878686669242607
71,,,,1218,"[0.0880126953125, 0.5029296875, 1.1171875, 4.59765625, 9.453125]",10.941083837518313,2.1882167675036626,3.40090341549731
72,,,,2073,"[0.1005859375, 0.490478515625, 1.1171875, 4.72265625, 9.46875]",10.217896274310712,2.0435792548621423,3.103914853467755
73,,,,939,"[0.0880126953125, 0.490478515625, 1.1171875, 4.72265625, 9.59375]",10.486922409407065,2.097384481881413,3.216780504242095
74,,,,1766,"[0.0880126953125, 0.6162109375, 0.99169921875, 4.734375, 9.578125]",10.357119990384621,2.0714239980769245,3.1626900337347412
75,,,,2186,"[0.1005859375, 0.6162109375, 0.99169921875, 4.734375, 9.5625]",10.363797090605985,2.072759418121197,3.1654889715136916
76,,,,1234,"[0.0880126953125, 0.74169921875, 1.1171875, 4.72265625, 9.6875]",11.01837179401958,2.203674358803916,3.4314741839059764
77,,,,1332,"[0.0880126953125, 0.6162109375, 1.1298828125, 4.7109375, 9.6875]",11.00651021832496,2.201302043664992,3.426796367819605
78,,,,1981,"[0.1005859375, 0.490478515625, 1.255859375, 4.69921875, 9.671875]",11.279377591774567,2.2558755183549133,3.533151311343884
79,,,,76,"[-0.0250701904296875, 0.36474609375, 1.2685546875, 4.57421875, 9.65625]",12.030556322951004,2.4061112645902005,3.813157063289641
80,4.0,-92.06904731606119,-73.57084956804668,85,"[-0.1256103515625, -0.1256103515625, 1.5830078125, 4.7109375, 9.296875]",10.364997960509466,2.072999592101893,3.1659921663900588
81,,,,1995,"[-0.113037109375, -0.251220703125, 1.708984375, 4.8359375, 9.171875]",11.796652531708819,2.359330506341764,3.7278878320281086
82,,,,2565,"[0.01262664794921875, -0.376953125, 1.708984375, 4.84765625, 9.046875]",13.380484499673242,2.6760968999346484,4.275018349347253
83,,,,2840,"[0.1383056640625, -0.376953125, 1.7216796875, 4.859375, 8.921875]",14.086195371989739,2.8172390743979476,4.49823703317386
84,,,,2323,"[0.15087890625, -0.364501953125, 1.7216796875, 4.984375, 8.9375]",14.406707555715697,2.8813415111431393,4.595947361058284
85,,,,908,"[0.1383056640625, -0.364501953125, 1.708984375, 4.97265625, 8.953125]",14.308822624095068,2.8617645248190136,4.5663389574836195
86,,,,2671,"[0.263916015625, -0.376953125, 1.6962890625, 5.09765625, 8.9375]",15.308914411616666,3.061782882323333,4.859743906887993
87,,,,3098,"[0.3896484375, -0.251220703125, 1.708984375, 5.22265625, 8.953125]",15.18568188124712,3.037136376249424,4.824642934404335
88,,,,434,"[0.263916015625, -0.2386474609375, 1.708984375, 5.2109375, 9.078125]",14.479588268192948,2.8959176536385898,4.6178620839568225
89,,,,2708,"[0.3896484375, -0.251220703125, 1.7216796875, 5.19921875, 9.09375]",15.147375825967469,3.0294751651934937,4.813673966200932
90,,,,186,"[0.263916015625, -0.263671875, 1.7216796875, 5.19921875, 9.078125]",14.660977186697153,2.9321954373394306,4.671929136257675
91,,,,36,"[0.1383056640625, -0.389404296875, 1.708984375, 5.19921875, 9.0625]",15.007742869725636,3.001548573945127,4.773453759196585
92,,,,317,"[0.01264190673828125, -0.389404296875, 1.708984375, 5.2109375, 9.0625]",14.407209678527805,2.8814419357055607,4.596098724834883
93,,,,2558,"[0.1383056640625, -0.51513671875, 1.708984375, 5.19921875, 9.078125]",15.980305961884572,3.196061192376914,5.046150858037864
94,,,,2416,"[0.15087890625, -0.389404296875, 1.6962890625, 5.2109375, 9.0625]",15.0801195251957,3.01602390503914,4.794347794342898
95,,,,1732,"[0.15087890625, -0.376953125, 1.822265625, 5.19921875, 9.0625]",15.028933907112933,3.0057867814225867,4.7795817021766975
96,,,,317,"[0.0252227783203125, -0.376953125, 1.822265625, 5.2109375, 9.0625]",14.402025594165142,2.8804051188330284,4.594535740440875
97,,,,2674,"[0.15087890625, -0.389404296875, 1.8095703125, 5.3359375, 9.1875]",15.41575025019116,3.083150050038232,4.889946613849086
98,,,,2216,"[0.1634521484375, -0.389404296875, 1.822265625, 5.34765625, 9.171875]",15.501875018474395,3.100375003694879,4.914142267973534
99,,,,2635,"[0.2890625, -0.40185546875, 1.6962890625, 5.34765625, 9.046875]",16.04433115121861,3.2088662302437223,5.06351612801983
100,5.0,-64.52299538859481,-72.06287387147137,895,"[-0.01256561279296875, 0.0, 1.4443359375, 4.8359375, 9.296875]",10.346694508839473,2.0693389017678947,3.1583162218566403
101,,,,3044,"[0.11309814453125, 0.1256103515625, 1.431640625, 4.84765625, 9.421875]",9.813696909578285,1.9627393819156569,2.9286263657907208
102,,,,1679,"[0.11309814453125, 0.13818359375, 1.431640625, 4.72265625, 9.546875]",10.236093937517342,2.0472187875034686,3.11164258455353
103,,,,2933,"[0.23876953125, 0.1507568359375, 1.431640625, 4.7109375, 9.5625]",10.09800926091251,2.019601852182502,3.0526576031631425
104,,,,2973,"[0.364501953125, 0.163330078125, 1.4443359375, 4.8359375, 9.578125]",9.810610258633584,1.9621220517267166,2.9272601871303383
105,,,,871,"[0.35205078125, 0.1507568359375, 1.5703125, 4.9609375, 9.5625]",10.604369817554957,2.1208739635109914,3.265148606061044
106,,,,1936,"[0.364501953125, 0.0251007080078125, 1.5703125, 4.9609375, 9.546875]",11.463089318017115,2.292617863603423,3.603316720178645
107,,,,142,"[0.2388916015625, 0.01253509521484375, 1.4443359375, 4.97265625, 9.546875]",10.958635083314595,2.1917270166629192,3.407864610624398
108,,,,233,"[0.11322021484375, -3.129243850708008e-05, 1.5703125, 4.9609375, 9.5625]",10.842738000881777,2.1685476001763555,3.36168959464741
109,,,,2059,"[0.125732421875, -0.01259613037109375, 1.5703125, 4.94921875, 9.6875]",10.659993506622735,2.131998701324547,3.2878693581055964
110,,,,1642,"[0.125732421875, -2.9742717742919922e-05, 1.4443359375, 4.9609375, 9.6875]",10.39393977712501,2.078787955425002,3.1781019183967487
111,,,,1243,"[0.1131591796875, 0.1256103515625, 1.5703125, 4.97265625, 9.703125]",9.885672267634297,1.9771344535268593,2.9603620418432284
112,,,,2230,"[0.125732421875, 0.1256103515625, 1.6962890625, 4.9609375, 9.578125]",10.250252517598774,2.050050503519755,3.1176456014345018
113,,,,1015,"[0.1131591796875, 0.13818359375, 1.5703125, 4.97265625, 9.453125]",10.267118728460705,2.053423745692141,3.124785798753216
114,,,,154,"[-0.01250457763671875, 0.1256103515625, 1.5576171875, 4.84765625, 9.578125]",10.001269916778602,2.0002539833557202,3.0108514394731105
115,,,,1957,"[6.181001663208008e-05, -5.334615707397461e-05, 1.5703125, 4.8359375, 9.578125]",10.023192508709231,2.004638501741846,3.0203606730355235
116,,,,1256,"[6.181001663208008e-05, -0.125732421875, 1.4443359375, 4.82421875, 9.5625]",10.584511575416188,2.116902315083238,3.257008178686643
117,,,,3020,"[0.125732421875, -6.872415542602539e-05, 1.318359375, 4.94921875, 9.4375]",10.599792146349696,2.119958429269939,3.2632734483644734
118,,,,1369,"[0.125732421875, -0.125732421875, 1.4443359375, 4.9609375, 9.5625]",11.448075648816005,2.289615129763201,3.5976248624054428
119,,,,2822,"[0.25146484375, -0.125732421875, 1.4443359375, 5.0859375, 9.5625]",12.241340034584205,2.448268006916841,3.8885895740904663
120,6.0,-65.91048582516447,-71.18396129342753,1612,"[0.0, 0.0, 1.6962890625, 4.7109375, 9.421875]",9.86848989420666,1.9736979788413318,2.9528069637929595
121,,,,1156,"[-0.01256561279296875, 0.1256103515625, 1.68359375, 4.69921875, 9.40625]",10.395493162864256,2.079098632572851,3.178750927783416
122,,,,1996,"[7.748603820800781e-07, -5.334615707397461e-05, 1.8095703125, 4.82421875, 9.390625]",10.351684025892574,2.0703368051785147,3.1604100281534575
123,,,,2648,"[0.1256103515625, -0.0126190185546875, 1.68359375, 4.94921875, 9.40625]",11.299004825193212,2.259800965038642,3.54070189770427
124,,,,388,"[-5.334615707397461e-05, -5.263090133666992e-05, 1.5576171875, 4.94921875, 9.421875]",10.674032399686027,2.1348064799372057,3.2935851237995744
125,,,,45,"[-0.125732421875, -0.125732421875, 1.544921875, 5.07421875, 9.296875]",11.481286501094562,2.2962573002189126,3.6102055001707676
126,,,,484,"[-0.25146484375, -0.1131591796875, 1.6708984375, 5.0625, 9.421875]",10.88856088071837,2.177712176143674,3.3800047938085847
127,,,,2633,"[-0.1258544921875, -0.125732421875, 1.544921875, 5.05078125, 9.4375]",11.293923074473524,2.258784614894705,3.5387482099458816
128,,,,758,"[-0.138427734375, -0.1383056640625, 1.4189453125, 5.0390625, 9.453125]",11.114086062133426,2.222817212426685,3.4690375109381084
129,,,,2093,"[-0.1258544921875, -0.15087890625, 1.431640625, 5.05078125, 9.46875]",11.261687169118709,2.252337433823742,3.5263345486036806
130,,,,601,"[-0.25146484375, -0.0252227783203125, 1.5576171875, 4.92578125, 9.453125]",9.942641845677162,1.9885283691354325,2.9853179118374884
131,,,,40,"[-0.377197265625, -0.15087890625, 1.544921875, 4.9375, 9.328125]",10.363733630293048,2.0727467260586097,3.1654623784147846
132,,,,2434,"[-0.36474609375, -0.0252227783203125, 1.544921875, 4.92578125, 9.453125]",9.62035515831832,1.924071031663664,2.8422110101267606
133,,,,1091,"[-0.377197265625, -0.01265716552734375, 1.5576171875, 4.9375, 9.4375]",9.577127362532712,1.9154254725065425,2.822652586376381
134,,,,1420,"[-0.377197265625, -0.0252227783203125, 1.544921875, 5.0625, 9.3125]",10.029417195971746,2.005883439194349,3.023056927993185
135,,,,2835,"[-0.25146484375, -0.0252227783203125, 1.5576171875, 5.0625, 9.1875]",10.478161106410056,2.095632221282011,3.2131506729900385
136,,,,21,"[-0.377197265625, -0.15087890625, 1.431640625, 5.1875, 9.171875]",10.8681010490324,2.1736202098064803,3.371836633959548
137,,,,2845,"[-0.25146484375, -0.15087890625, 1.4443359375, 5.3125, 9.046875]",11.405003503026474,2.281000700605295,3.581254186694442
138,,,,643,"[-0.263916015625, -0.276611328125, 1.318359375, 5.32421875, 9.0625]",11.977888219876352,2.3955776439752703,3.794102515053917
139,,,,1178,"[-0.2763671875, -0.1510009765625, 1.318359375, 5.19921875, 9.078125]",11.093167076496641,2.2186334152993283,3.460855497017227
140,7.0,-78.70237202360342,-72.12376263469952,2753,"[0.1256103515625, 0.0, 1.4443359375, 4.5859375, 9.4375]",10.202818125308069,2.0405636250616137,3.097501406836
141,,,,762,"[0.113037109375, -0.01256561279296875, 1.318359375, 4.5859375, 9.4375]",9.973197443328212,1.9946394886656424,2.99864412688738
142,,,,2429,"[0.1256103515625, 0.11309814453125, 1.318359375, 4.4609375, 9.5625]",11.535274412915737,2.3070548825831474,3.630579260856809
143,,,,199,"[-5.334615707397461e-05, 0.10052490234375, 1.318359375, 4.5859375, 9.6875]",11.31337985292535,2.26267597058507,3.5462236470917343
144,,,,2423,"[0.01251220703125, 0.2261962890625, 1.3056640625, 4.7109375, 9.703125]",10.919742947801966,2.1839485895603934,3.392424108032927
145,,,,993,"[-5.418062210083008e-05, 0.2261962890625, 1.431640625, 4.72265625, 9.71875]",11.23368050958518,2.246736101917036,3.515520638691168
146,,,,2659,"[0.1256103515625, 0.213623046875, 1.4189453125, 4.7109375, 9.84375]",11.283672136805812,2.2567344273611623,3.5348045428478807
147,,,,828,"[0.113037109375, 0.2010498046875, 1.431640625, 4.5859375, 9.859375]",12.190592298239128,2.4381184596478254,3.8705480264477448
148,,,,502,"[-0.01262664794921875, 0.32666015625, 1.3056640625, 4.4609375, 9.859375]",13.416912131697346,2.6833824263394694,4.286825712233475
149,,,,2814,"[0.113037109375, 0.32666015625, 1.3056640625, 4.4609375, 9.984375]",13.444699172043551,2.68893983440871,4.295810849021328
150,,,,506,"[-0.01262664794921875, 0.452392578125, 1.1796875, 4.44921875, 9.96875]",13.61522109250918,2.723044218501836,4.350546937437187
151,,,,2558,"[0.113037109375, 0.32666015625, 1.1796875, 4.4375, 9.984375]",13.069400678059575,2.613880135611915,4.172856683111373
152,,,,171,"[-0.01262664794921875, 0.314208984375, 1.1669921875, 4.5625, 9.96875]",12.386253876665377,2.4772507753330753,3.939699730091708
153,,,,419,"[-0.1383056640625, 0.32666015625, 1.154296875, 4.57421875, 10.09375]",12.89208679762525,2.57841735952505,4.113532164573337
154,,,,256,"[-0.263916015625, 0.32666015625, 1.0283203125, 4.5625, 10.078125]",12.626076556705442,2.5252153113410882,4.0229841395595995
155,,,,504,"[-0.3896484375, 0.452392578125, 0.90283203125, 4.4375, 10.203125]",13.589964187675845,2.717992837535169,4.3424830794355005
156,,,,3119,"[-0.263916015625, 0.578125, 1.0283203125, 4.44921875, 10.328125]",14.421384102366964,2.884276820473393,4.600369397626174
157,,,,73,"[-0.3896484375, 0.452392578125, 1.0283203125, 4.57421875, 10.34375]",13.63571731470217,2.727143462940434,4.357079848519929
158,,,,932,"[-0.402099609375, 0.452392578125, 1.0283203125, 4.5625, 10.34375]",13.744429542436547,2.7488859084873094,4.3915671498255815
