,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
18,,,,133,"[-0.0126190185546875, 0.25146484375, 2.0234375, 6.328125]",8.09525583103141,2.0238139577578527,3.0617058680770617
19,,,,177,"[-0.0251922607421875, 0.25146484375, 1.8974609375, 6.328125]",8.800569261450772,2.200142315362693,3.4245077390297474
20,1.0,-65.87028982859472,-64.66090601571497,354,"[0.0, 0.1256103515625, 1.9677734375, 6.40625]",8.563436473048867,2.1408591182622168,3.3058808897850014
21,,,,88,"[-0.1256103515625, 0.13818359375, 1.9677734375, 6.41796875]",8.478401801657618,2.1196004504144046,3.262540031297376
22,,,,409,"[-0.113037109375, 0.1256103515625, 1.955078125, 6.54296875]",8.987791293623864,2.246947823405966,3.5159298774179626
23,,,,624,"[0.01262664794921875, 0.251220703125, 2.080078125, 6.66796875]",8.989298700509401,2.2473246751273503,3.516658202741048
24,,,,177,"[6.026029586791992e-05, 0.251220703125, 1.9541015625, 6.66796875]",9.715290222477032,2.428822555619258,3.8539578737393976
25,,,,411,"[0.01262664794921875, 0.2386474609375, 1.9541015625, 6.65625]",9.672319909768389,2.418079977442097,3.834706609529448
26,,,,219,"[6.026029586791992e-05, 0.251220703125, 1.966796875, 6.78125]",10.036140034302827,2.5090350085757067,3.9950672106956358
27,,,,7,"[-0.1256103515625, 0.1256103515625, 1.9541015625, 6.78125]",9.802945359978441,2.4507363399946103,3.8929659062999327
28,,,,406,"[-0.113037109375, 0.113037109375, 1.94140625, 6.76953125]",9.829583820826015,2.4573959552065037,3.9047513910386824
29,,,,65,"[-0.2386474609375, 0.113037109375, 1.9541015625, 6.64453125]",9.189728287810082,2.2974320719525205,3.6124267948696005
30,,,,43,"[-0.3642578125, 0.1004638671875, 1.966796875, 6.65625]",8.984122842028643,2.246030710507161,3.514156901768251
31,,,,61,"[-0.489990234375, 0.1004638671875, 1.966796875, 6.64453125]",8.758296670235215,2.1895741675588036,3.4035966065670498
32,,,,88,"[-0.61572265625, 0.113037109375, 1.966796875, 6.65625]",8.597406602649436,2.149351650662359,3.3230747526271043
33,,,,322,"[-0.61572265625, 0.113037109375, 2.091796875, 6.65625]",7.888794270491626,1.9721985676229066,2.9495063904406655
34,,,,98,"[-0.7412109375, 0.1256103515625, 2.216796875, 6.66796875]",7.029072579984588,1.757268144996147,2.448380363995412
35,,,,31,"[-0.86669921875, 0.113037109375, 2.205078125, 6.65625]",6.815197986251917,1.7037994965629792,2.314184855834102
36,,,,264,"[-0.86669921875, -0.01262664794921875, 2.205078125, 6.78125]",7.264366516436713,1.8160916291091782,2.591377566369369
37,,,,561,"[-0.7412109375, -0.01262664794921875, 2.205078125, 6.76953125]",7.419133449214692,1.854783362303673,2.6829319155193483
38,,,,209,"[-0.75390625, -6.026029586791992e-05, 2.193359375, 6.89453125]",7.910143063132845,1.9775357657832113,2.9612434690641436
39,,,,75,"[-0.87939453125, 0.01250457763671875, 2.068359375, 6.76953125]",7.957107277147333,1.9892768192868333,2.986952218995189
40,2.0,-61.228082787708054,-63.51663160637933,340,"[0.0, 0.01256561279296875, 2.10546875, 6.15625]",7.108818414883077,1.7772046037207692,2.4973742957892595
41,,,,63,"[-0.1256103515625, 0.01256561279296875, 2.10546875, 6.16796875]",6.762695756817033,1.6906739392042582,2.2805985830236892
42,,,,308,"[-0.1256103515625, 0.01256561279296875, 2.09375, 6.1796875]",6.85917790390051,1.7147944759751275,2.3421207580816343
43,,,,359,"[-0.1256103515625, 0.13818359375, 2.08203125, 6.3046875]",7.447496206366791,1.8618740515916978,2.6995029933664307
44,,,,172,"[-0.13818359375, 0.1256103515625, 2.20703125, 6.3046875]",6.758805665766345,1.6897014164415862,2.2780996813540795
45,,,,7,"[-0.263916015625, -5.334615707397461e-05, 2.1953125, 6.3046875]",6.6037834088302745,1.6509458522075686,2.177328294874473
46,,,,286,"[-0.263916015625, -0.0126190185546875, 2.1953125, 6.29296875]",6.65459836323916,1.66364959080979,2.210618575296652
47,,,,57,"[-0.3896484375, -0.0126190185546875, 2.18359375, 6.29296875]",6.439589935817899,1.6098974839544749,2.067982216402953
48,,,,478,"[-0.377197265625, 0.113037109375, 2.05859375, 6.3046875]",7.208316022803986,1.8020790057009966,2.5577382714683603
49,,,,332,"[-0.377197265625, 0.1256103515625, 2.046875, 6.3046875]",7.275800658210642,1.8189501645526605,2.5982080046190568
50,,,,262,"[-0.377197265625, -5.334615707397461e-05, 2.046875, 6.3046875]",7.207803522079278,1.8019508805198194,2.5574294834673825
51,,,,379,"[-0.36474609375, -0.125732421875, 1.9208984375, 6.4296875]",8.201739916624591,2.050434979156148,3.118460020353951
52,,,,129,"[-0.377197265625, -0.25146484375, 1.794921875, 6.5546875]",9.116253189734817,2.279063297433704,3.577563872007488
53,,,,104,"[-0.5029296875, -0.1258544921875, 1.6689453125, 6.6796875]",10.392570092459568,2.598142523114892,4.146629709497136
54,,,,128,"[-0.515625, -0.25146484375, 1.54296875, 6.69140625]",10.952028929301466,2.7380072323253666,4.374345909692092
55,,,,292,"[-0.515625, -0.263916015625, 1.5556640625, 6.69140625]",10.85489665164543,2.7137241629113573,4.335657016090661
56,,,,495,"[-0.5029296875, -0.1383056640625, 1.681640625, 6.56640625]",9.907900805798441,2.4769752014496103,3.9392165861348927
57,,,,416,"[-0.490478515625, -0.15087890625, 1.6943359375, 6.5546875]",9.788687837238854,2.4471719593097134,3.886644876825598
58,,,,166,"[-0.5029296875, -0.1634521484375, 1.70703125, 6.54296875]",9.642819169266277,2.410704792316569,3.8214403123289302
59,,,,291,"[-0.5029296875, -0.176025390625, 1.7197265625, 6.53125]",9.509820596840374,2.3774551492100935,3.7611233270333373
60,3.0,-54.03808961277914,-61.146996107979284,56,"[-0.1256103515625, 0.0, 2.08203125, 6.26953125]",7.186199218317096,1.796549804579274,2.5443926137041184
61,,,,293,"[-0.1256103515625, -0.01256561279296875, 2.09375, 6.28125]",7.144174882626581,1.7860437206566453,2.5189208579974185
62,,,,264,"[-0.1256103515625, -0.13818359375, 2.09375, 6.40625]",7.722836176749743,1.9307090441874357,2.857168309908948
63,,,,159,"[-0.13818359375, -0.1507568359375, 2.08203125, 6.53125]",7.8043658146500885,1.9510914536625221,2.9027762659088934
64,,,,31,"[-0.263916015625, -0.163330078125, 2.0703125, 6.51953125]",7.667376225860607,1.9168440564651517,2.825867825851696
65,,,,220,"[-0.2763671875, -0.1507568359375, 2.1953125, 6.39453125]",7.451692669267491,1.8629231673168727,2.7019494362495857
66,,,,525,"[-0.1507568359375, -0.163330078125, 2.0703125, 6.26953125]",7.640122864460388,1.910030716115097,2.810403514006225
67,,,,337,"[-0.1507568359375, -0.1507568359375, 2.0703125, 6.26953125]",7.570778155208048,1.892694538802012,2.7708052901021696
68,,,,436,"[-0.13818359375, -0.1507568359375, 2.0703125, 6.2578125]",7.600779327379604,1.900194831844901,2.7879813256184254
69,,,,24,"[-0.263916015625, -0.2763671875, 2.1953125, 6.3828125]",8.181991745037502,2.0454979362593755,3.1079904566689445
70,,,,83,"[-0.3896484375, -0.263916015625, 2.18359375, 6.39453125]",7.688809702995774,1.9222024257489434,2.8379912097904256
71,,,,623,"[-0.263916015625, -0.1383056640625, 2.30859375, 6.40625]",7.553723553093443,1.8884308882733607,2.7610109539031606
72,,,,576,"[-0.1383056640625, -0.125732421875, 2.18359375, 6.39453125]",7.746136584601145,1.9365341461502863,2.870251591346012
73,,,,7,"[-0.263916015625, -0.25146484375, 2.171875, 6.39453125]",8.023000320642229,2.0057500801605572,3.0227681823127543
74,,,,245,"[-0.2763671875, -0.1258544921875, 2.296875, 6.26953125]",7.25150809948273,1.8128770248706825,2.58368345059955
75,,,,621,"[-0.1507568359375, -0.00019073486328125, 2.421875, 6.2578125]",7.042895019568255,1.7607237548920638,2.4569122357835296
76,,,,248,"[-0.163330078125, 0.12548828125, 2.546875, 6.26953125]",6.77643704474369,1.6941092611859225,2.289414166203739
77,,,,535,"[-0.03765869140625, 0.1129150390625, 2.546875, 6.14453125]",6.6774980845880805,1.6693745211470201,2.225537807899413
78,,,,75,"[-0.163330078125, 0.12548828125, 2.421875, 6.01953125]",7.286243138096662,1.8215607845241655,2.604436679979046
79,,,,400,"[-0.1507568359375, 0.1129150390625, 2.296875, 5.89453125]",7.208464022370264,1.802116005592566,2.5578274389450915
80,4.0,-55.69295262999585,-60.0561874123826,177,"[-0.01256561279296875, 0.0, 1.9677734375, 6.28125]",7.95038938588734,1.987597346471835,2.9832840827202163
81,,,,616,"[0.11309814453125, 0.1256103515625, 1.98046875, 6.26953125]",8.141627472092242,2.0354068680230606,3.086512356129874
82,,,,70,"[-0.01256561279296875, 0.1256103515625, 2.10546875, 6.14453125]",6.922089952985498,1.7305224882463746,2.3817724735037165
83,,,,596,"[0.11309814453125, 0.13818359375, 2.23046875, 6.1328125]",6.911503902255138,1.7278759755637845,2.375125662323814
84,,,,297,"[0.11309814453125, 0.1256103515625, 2.35546875, 6.1328125]",7.062023940866739,1.7655059852166848,2.4686919419714664
85,,,,190,"[0.10052490234375, 0.1256103515625, 2.3671875, 6.0078125]",6.829805803148935,1.7074514507872338,2.3234836391728324
86,,,,33,"[-0.0251312255859375, 0.113037109375, 2.35546875, 6.01953125]",6.487521970946185,1.6218804927365462,2.1001885033310415
87,,,,318,"[-0.0251312255859375, 0.113037109375, 2.3671875, 6.03125]",6.507403752883333,1.6268509382208332,2.1134776211089337
88,,,,521,"[0.10052490234375, -0.01262664794921875, 2.4921875, 6.01953125]",7.586977484510857,1.8967443711277143,2.780088039042607
89,,,,382,"[0.11309814453125, -0.1383056640625, 2.48046875, 6.01953125]",8.338301327962085,2.0845753319905214,3.1901759419805136
90,,,,97,"[-0.01256561279296875, -0.125732421875, 2.60546875, 6.01953125]",7.7167110018851375,1.9291777504712844,2.853722444880435
91,,,,404,"[7.748603820800781e-07, -0.1383056640625, 2.48046875, 6.14453125]",8.154529061621123,2.0386322654052806,3.0933889350326593
92,,,,313,"[7.748603820800781e-07, -0.1383056640625, 2.48046875, 6.15625]",8.176883847323039,2.0442209618307596,3.1052783731261795
93,,,,340,"[7.748603820800781e-07, -0.125732421875, 2.4921875, 6.03125]",7.855261504532507,1.9638153761331267,2.9310065611105287
94,,,,4,"[-0.1256103515625, -0.25146484375, 2.3671875, 6.15625]",8.336628709168336,2.084157177292084,3.1893046830147824
95,,,,285,"[-0.1256103515625, -0.263916015625, 2.3671875, 6.03125]",8.177426892489766,2.0443567231224415,3.1055667882396905
96,,,,309,"[-0.1256103515625, -0.263916015625, 2.35546875, 6.15625]",8.404711587812455,2.101177896953114,3.224628236550646
97,,,,71,"[-0.251220703125, -0.263916015625, 2.48046875, 6.14453125]",7.903466224684439,1.9758665561711097,2.957576103551012
98,,,,608,"[-0.1256103515625, -0.1383056640625, 2.46875, 6.15625]",7.706913083554103,1.9267282708885258,2.8482046983195426
99,,,,600,"[5.334615707397461e-05, -0.01264190673828125, 2.34375, 6.03125]",7.247822448914479,1.8119556122286198,2.5814755448853557
100,5.0,-51.60705223961513,-58.64799821692136,14,"[-0.1256103515625, -0.1256103515625, 2.09375, 6.40625]",7.6531131494584965,1.9132782873646241,2.8177814298962423
101,,,,113,"[-0.251220703125, 5.334615707397461e-05, 2.09375, 6.41796875]",7.473291374486636,1.868322843621659,2.7145192386876804
102,,,,594,"[-0.1256103515625, 0.0126190185546875, 2.10546875, 6.54296875]",7.946525843556936,1.986631460889234,2.9811730880731253
103,,,,549,"[5.334615707397461e-05, 5.263090133666992e-05, 2.23046875, 6.66796875]",7.754431265374588,1.938607816343647,2.874899594525985
104,,,,500,"[0.125732421875, -0.1256103515625, 2.10546875, 6.54296875]",8.521912320061569,2.130478080015392,3.284770702063469
105,,,,75,"[6.872415542602539e-05, -0.113037109375, 1.9794921875, 6.41796875]",8.105468698955615,2.026367174738904,3.0671814167331957
106,,,,116,"[-0.1256103515625, 0.01262664794921875, 1.9921875, 6.40625]",8.141668059817107,2.0354170149542767,3.0865340065690097
107,,,,98,"[-0.251220703125, 0.0251922607421875, 2.1171875, 6.41796875]",7.374066646709845,1.8435166616774612,2.656470671072456
108,,,,535,"[-0.1256103515625, 0.01262664794921875, 2.1171875, 6.29296875]",7.088331770114783,1.7720829425286957,2.4848404522570453
109,,,,496,"[-0.113037109375, 0.1383056640625, 2.2421875, 6.28125]",6.54666699796193,1.6366667494904825,2.139602593808571
110,,,,433,"[-0.1004638671875, 0.1383056640625, 2.23046875, 6.29296875]",6.6564296810965145,1.6641074202741286,2.2118135712690576
111,,,,230,"[-0.113037109375, 0.263916015625, 2.21875, 6.16796875]",6.371362743697556,1.592840685924389,2.0217234034355154
112,,,,290,"[-0.113037109375, 0.25146484375, 2.23046875, 6.04296875]",6.775104524451651,1.6937761311129127,2.2885600844614267
113,,,,315,"[-0.113037109375, 0.25146484375, 2.2421875, 5.91796875]",7.321749944512902,1.8304374861282255,2.625549012628063
114,,,,527,"[0.01262664794921875, 0.2388916015625, 2.1171875, 5.91796875]",6.276056215810427,1.5690140539526067,1.9562683366133475
115,,,,107,"[-0.113037109375, 0.364501953125, 2.10546875, 5.91796875]",7.169011597491837,1.7922528993729592,2.533992916278372
116,,,,0,"[-0.2386474609375, 0.2388916015625, 1.9794921875, 5.79296875]",7.164907750674916,1.791226937668729,2.5315061183097614
117,,,,143,"[-0.251220703125, 0.11322021484375, 1.9921875, 5.8046875]",6.764068243756254,1.6910170609390636,2.281479892856859
118,,,,58,"[-0.376953125, 0.11322021484375, 1.9794921875, 5.81640625]",7.149198643998798,1.7872996609996994,2.5219737299147873
119,,,,416,"[-0.364501953125, 0.10064697265625, 1.9921875, 5.8046875]",7.156508465470518,1.7891271163676294,2.526411980161158
120,6.0,-52.59346117075684,-57.78306435318357,566,"[0.1256103515625, 0.0, 2.10546875, 6.26953125]",7.665445562061791,1.9163613905154477,2.8247741241831252
121,,,,590,"[0.251220703125, 0.01256561279296875, 2.1171875, 6.14453125]",7.915562481275097,1.9788906203187742,2.9642179000994022
122,,,,78,"[0.1256103515625, 0.0251312255859375, 1.9912109375, 6.15625]",7.5709179317054085,1.8927294829263521,2.770885471557611
123,,,,595,"[0.251220703125, 0.037689208984375, 2.1171875, 6.03125]",7.669279838570179,1.9173199596425448,2.826945933747212
124,,,,311,"[0.251220703125, 0.037689208984375, 2.1171875, 6.01953125]",7.657281103477763,1.9143202758694406,2.8201459927496937
125,,,,530,"[0.376953125, 0.025115966796875, 2.10546875, 5.89453125]",7.998276159998167,1.9995690399995418,3.0093640380497213
126,,,,3,"[0.251220703125, -0.10052490234375, 1.9794921875, 5.90625]",8.137601018100684,2.034400254525171,3.084364015025278
127,,,,376,"[0.263671875, -0.2261962890625, 1.853515625, 5.89453125]",8.677161599092763,2.1692903997731907,3.3631769428112754
128,,,,121,"[0.1380615234375, -0.10052490234375, 1.9794921875, 5.8828125]",7.741815282857628,1.935453820714407,2.867828136564375
129,,,,488,"[0.150634765625, 0.0251312255859375, 1.9794921875, 5.89453125]",7.1099924564535355,1.7774981141133839,2.498091486251033
130,,,,174,"[0.1380615234375, 0.01256561279296875, 2.10546875, 6.01953125]",7.411395727657154,1.8528489319142885,2.6784001148805614
131,,,,116,"[0.01239776611328125, 0.13818359375, 2.1171875, 6.0078125]",6.47505671476481,1.6187641786912026,2.091835854101191
132,,,,60,"[-0.11328125, 0.13818359375, 2.1171875, 5.8828125]",6.518049733509244,1.629512433377311,2.120576785333245
133,,,,289,"[-0.11328125, 0.1256103515625, 2.1171875, 6.0078125]",6.313194189138287,1.5782985472845716,1.9818915677875864
134,,,,175,"[-0.1258544921875, 0.1256103515625, 1.9912109375, 5.8828125]",6.525801075617959,1.6314502689044899,2.125738398342596
135,,,,315,"[-0.1258544921875, 0.1256103515625, 2.00390625, 5.7578125]",6.5593471833960635,1.6398367958490159,2.148006272006458
136,,,,589,"[-0.00019073486328125, 0.13818359375, 2.00390625, 5.8828125]",6.63831805459888,1.65957951364972,2.1999806512789526
137,,,,102,"[-0.1258544921875, 0.263916015625, 1.8779296875, 5.8828125]",7.1389892848322365,1.7847473212080591,2.5157673878279256
138,,,,495,"[-0.11328125, 0.3896484375, 2.00390625, 5.7578125]",7.4634651563997405,1.8658662890999351,2.7088051830292006
139,,,,473,"[-0.1007080078125, 0.402099609375, 2.12890625, 5.76953125]",7.967580918349589,1.9918952295873973,2.992664915130396
140,7.0,-68.0716330835819,-59.06913544448335,478,"[0.01256561279296875, 0.1256103515625, 1.9677734375, 6.29296875]",8.19253205148966,2.048133012872415,3.1135815781193985
141,,,,89,"[-0.11309814453125, 0.13818359375, 1.9677734375, 6.41796875]",8.493645031414903,2.123411257853726,3.2703411555991257
142,,,,311,"[-0.11309814453125, 0.13818359375, 1.9677734375, 6.40625]",8.452807812954717,2.113201953238679,3.2494100343473336
143,,,,330,"[-0.11309814453125, 0.1507568359375, 1.955078125, 6.28125]",8.100951119137108,2.025237779784277,3.064760203338043
144,,,,530,"[0.01256561279296875, 0.13818359375, 1.9423828125, 6.15625]",7.887252564301789,1.9718131410754471,2.9486575662705725
145,,,,606,"[0.13818359375, 0.263916015625, 1.9296875, 6.14453125]",8.195585884073646,2.0488964710184114,3.1152001442786696
146,,,,212,"[0.1256103515625, 0.2763671875, 1.9296875, 6.14453125]",8.189360536089625,2.047340134022406,3.1118999999411128
147,,,,81,"[-5.334615707397461e-05, 0.288818359375, 1.9169921875, 6.1328125]",8.042651231571167,2.0106628078927917,3.0333924466436506
148,,,,266,"[-5.334615707397461e-05, 0.1632080078125, 1.9296875, 6.12109375]",7.846627193142773,1.9616567982856932,2.926230276879055
149,,,,351,"[-5.334615707397461e-05, 0.288818359375, 1.8037109375, 6.109375]",8.602499474781773,2.1506248686954432,3.325646634495291
150,,,,422,"[0.01251220703125, 0.2763671875, 1.9296875, 6.109375]",7.900845760932398,1.9752114402330996,2.9561359232268023
151,,,,459,"[0.02508544921875, 0.288818359375, 1.9169921875, 6.234375]",8.448276713447347,2.112069178361837,3.2470813890381205
152,,,,4,"[-0.1005859375, 0.1632080078125, 1.791015625, 6.359375]",9.355896303708214,2.3389740759270534,3.69025408322953
153,,,,196,"[-0.1131591796875, 0.1632080078125, 1.9169921875, 6.34765625]",8.563550480526931,2.140887620131733,3.3059387082661553
154,,,,169,"[-0.125732421875, 0.150634765625, 1.9296875, 6.47265625]",8.904178118348867,2.2260445295872167,3.475338476719065
155,,,,462,"[-0.1131591796875, 0.1632080078125, 1.9296875, 6.47265625]",8.933024194495417,2.233256048623854,3.4893851891983987
156,,,,504,"[0.01250457763671875, 0.03753662109375, 1.8037109375, 6.59765625]",10.028531467435503,2.5071328668588757,3.9917735023847207
157,,,,184,"[-6.181001663208008e-05, 0.03753662109375, 1.791015625, 6.72265625]",10.499426832234997,2.6248567080587493,4.1910560008561
158,,,,180,"[-0.01262664794921875, 0.03753662109375, 1.7783203125, 6.59765625]",10.161823733687614,2.5404559334219035,4.049116660687176
159,,,,529,"[0.113037109375, 0.02496337890625, 1.65234375, 6.72265625]",11.316270036412536,2.829067509103134,4.516433110063559
160,8.0,-76.58661784817123,-61.01552237822645,557,"[0.1256103515625, 0.0, 2.08203125, 6.28125]",7.632806006377045,1.9082015015942613,2.8062423326631536
161,,,,305,"[0.1256103515625, 0.0, 2.0703125, 6.15625]",7.522288131581803,1.8805720328954507,2.7428997316914123
162,,,,523,"[0.251220703125, -0.1256103515625, 2.1953125, 6.16796875]",8.843460957584401,2.2108652393961004,3.445622714930968
163,,,,168,"[0.2386474609375, -0.13818359375, 2.20703125, 6.1796875]",8.901494600295283,2.225373650073821,3.4740294140287657
164,,,,458,"[0.251220703125, -0.1256103515625, 2.1953125, 6.19140625]",8.86747430564375,2.2168685764109375,3.4573994740797707
165,,,,36,"[0.1256103515625, -0.13818359375, 2.1953125, 6.1796875]",8.497113101861464,2.124278275465366,3.27211407693306
166,,,,398,"[0.13818359375, -0.263916015625, 2.3203125, 6.19140625]",9.414897043874898,2.3537242609687246,3.717555838455934
167,,,,307,"[0.13818359375, -0.263916015625, 2.30859375, 6.19140625]",9.405468046844147,2.351367011711037,3.7132042100967477
168,,,,179,"[0.1256103515625, -0.263916015625, 2.18359375, 6.31640625]",9.351307450557508,2.337826862639377,3.68812344556955
169,,,,249,"[0.113037109375, -0.1383056640625, 2.30859375, 6.44140625]",8.879852982903458,2.2199632457258645,3.4634578422064783
170,,,,583,"[0.2386474609375, -0.125732421875, 2.296875, 6.453125]",9.224276204779425,2.3060690511948563,3.6287230734025573
171,,,,399,"[0.251220703125, -0.25146484375, 2.421875, 6.578125]",10.320065600369288,2.580016400092322,4.116224666015871
172,,,,288,"[0.251220703125, -0.263916015625, 2.421875, 6.58984375]",10.40417700938881,2.6010442523472026,4.151477410412072
173,,,,547,"[0.376953125, -0.2763671875, 2.546875, 6.58984375]",11.07683322401326,2.769208306003315,4.423556255704822
174,,,,75,"[0.251220703125, -0.263916015625, 2.421875, 6.46484375]",10.274489774956436,2.568622443739109,4.097002729502836
175,,,,613,"[0.376953125, -0.1383056640625, 2.421875, 6.4765625]",9.986041383554028,2.496510345888507,3.973333701720133
176,,,,383,"[0.389404296875, -0.263916015625, 2.41015625, 6.48828125]",10.759997089569161,2.6899992723922903,4.297521625317552
177,,,,503,"[0.51513671875, -0.3896484375, 2.28515625, 6.5]",11.665173283757603,2.916293320939401,4.648312032052184
178,,,,293,"[0.51513671875, -0.402099609375, 2.296875, 6.51171875]",11.76498483263086,2.941246208157715,4.6853138029381265
179,,,,447,"[0.52783203125, -0.402099609375, 2.421875, 6.51171875]",12.036780429858716,3.009195107464679,4.784503470449236
180,9.0,-59.448951401768234,-60.85886528058063,298,"[0.0, -0.01256561279296875, 2.21875, 6.29296875]",7.517254005226679,1.8793135013066697,2.7399923381564255
181,,,,163,"[-0.01256561279296875, -0.0251312255859375, 2.21875, 6.3046875]",7.557328557241098,1.8893321393102744,2.763083123897461
182,,,,170,"[-0.0251312255859375, -0.037689208984375, 2.34375, 6.1796875]",7.531911592381207,1.8829778980953018,2.7484522241093807
183,,,,234,"[-0.037689208984375, 0.08795166015625, 2.33203125, 6.3046875]",6.978442537065067,1.7446106342662668,2.416985153879374
184,,,,500,"[0.08795166015625, -0.0377197265625, 2.20703125, 6.1796875]",7.81168988126107,1.9529224703152674,2.9068500243654545
185,,,,576,"[0.213623046875, -0.025146484375, 2.08203125, 6.16796875]",7.9697306295816,1.9924326573954,2.993836515156664
186,,,,64,"[0.08795166015625, -0.025146484375, 2.08203125, 6.29296875]",7.663076368857646,1.9157690922144115,2.823431623519391
187,,,,286,"[0.08795166015625, -0.0377197265625, 2.08203125, 6.28125]",7.724943620111824,1.931235905027956,2.8583532711665383
188,,,,557,"[0.213623046875, -0.0377197265625, 2.0703125, 6.28125]",8.095617370509306,2.0239043426273264,3.061899822533145
189,,,,9,"[0.08795166015625, -0.163330078125, 2.05859375, 6.40625]",8.462190407400593,2.1155476018501482,3.254228018196474
190,,,,52,"[-0.0377197265625, -0.163330078125, 1.9326171875, 6.40625]",8.208515009046646,2.0521287522616616,3.122046052909555
191,,,,203,"[-0.05029296875, -0.1507568359375, 1.806640625, 6.41796875]",8.996753536709157,2.2491883841772893,3.5202583195068
192,,,,362,"[-0.05029296875, -0.0251007080078125, 1.806640625, 6.41796875]",9.25701250443408,2.31425312610852,3.6441085904959385
193,,,,470,"[-0.0377197265625, -0.01253509521484375, 1.9326171875, 6.29296875]",8.146693432240456,2.036673358060114,3.0892138237909963
194,,,,198,"[-0.05029296875, -0.01253509521484375, 2.05859375, 6.3046875]",7.470740943125498,1.8676852357813745,2.7130368566186003
195,,,,445,"[-0.0377197265625, -0.01253509521484375, 2.18359375, 6.1796875]",7.23374758404097,1.8084368960102426,2.5730335899607226
196,,,,257,"[-0.0377197265625, -0.13818359375, 2.171875, 6.1796875]",7.9124962922761615,1.9781240730690404,2.962535281910503
197,,,,604,"[0.08795166015625, -0.01251983642578125, 2.046875, 6.3046875]",7.631004275700277,1.9077510689250692,2.8052170556452003
198,,,,329,"[0.08795166015625, 4.655122756958008e-05, 1.9208984375, 6.4296875]",8.764333046148419,2.1910832615371048,3.406588811385543
199,,,,347,"[0.08795166015625, 0.01261138916015625, 2.046875, 6.4296875]",8.06566317552218,2.016415793880545,3.0458009045640537
200,10.0,-68.4250701655705,-61.546702088306986,329,"[0.0, 0.01256561279296875, 1.9677734375, 6.40625]",8.385262966819228,2.096315741704807,3.214566955602038
201,,,,510,"[0.1256103515625, -0.11309814453125, 1.9677734375, 6.28125]",8.036507128893216,2.009126782223304,3.0300734296163507
202,,,,162,"[0.113037109375, -0.1256103515625, 1.9677734375, 6.28125]",8.069171225445373,2.0172928063613433,3.047689398378157
203,,,,493,"[0.1256103515625, 5.334615707397461e-05, 1.98046875, 6.29296875]",8.012222930803897,2.0030557327009744,3.016930332015951
204,,,,456,"[0.13818359375, 0.0126190185546875, 1.9677734375, 6.28125]",8.079227346646837,2.0198068366617092,3.053098378707928
205,,,,263,"[0.13818359375, -0.113037109375, 1.9677734375, 6.29296875]",8.07877888807771,2.0196947220194277,3.052857305546853
206,,,,456,"[0.1507568359375, -0.1004638671875, 1.955078125, 6.28125]",8.012296519136706,2.0030741297841765,3.016970219648116
