,episode,score,avg_score,action,theta_k,EP(t) [W],PAPR [W],PAPR [dB]
27,,,,413,"[0.13818359375, 0.351806640625, 2.2421875, 6.19140625]",6.718346276730611,1.6795865691826528,2.2520239314309736
28,,,,2,"[0.01251983642578125, 0.2261962890625, 2.1171875, 6.19140625]",7.125827057064823,1.7814567642662058,2.50775286541952
29,,,,203,"[-4.655122756958008e-05, 0.23876953125, 1.9912109375, 6.203125]",7.846530490472547,1.9616326226181366,2.9261767536341967
30,,,,469,"[0.01251983642578125, 0.251220703125, 2.00390625, 6.328125]",8.239964391584683,2.059991097896171,3.1386534360074374
31,,,,275,"[0.01251983642578125, 0.2386474609375, 1.8779296875, 6.203125]",8.50739141652017,2.1268478541300424,3.2773642338880515
32,,,,308,"[0.01251983642578125, 0.2386474609375, 1.865234375, 6.21484375]",8.622638885536942,2.1556597213842354,3.335802069838974
33,,,,581,"[0.13818359375, 0.251220703125, 1.8525390625, 6.203125]",8.834346630701049,2.208586657675262,3.441144442155716
34,,,,3,"[0.01251983642578125, 0.1256103515625, 1.7265625, 6.21484375]",9.321811825007172,2.330452956251793,3.67440340460423
35,,,,447,"[0.02508544921875, 0.1256103515625, 1.8525390625, 6.21484375]",8.601028991152473,2.1502572477881183,3.324904202000987
36,,,,597,"[0.1507568359375, 0.13818359375, 1.978515625, 6.21484375]",8.025400944287167,2.0063502360717917,3.024067473865463
37,,,,595,"[0.2763671875, 0.1507568359375, 2.103515625, 6.08984375]",7.170581272998113,1.7926453182495283,2.534943712329047
38,,,,620,"[0.402099609375, 0.2763671875, 2.228515625, 5.96484375]",6.915272969065902,1.7288182422664755,2.377493365185612
39,,,,80,"[0.2763671875, 0.288818359375, 2.216796875, 5.83984375]",6.288023189054557,1.5720057972636392,1.9645414330324034
40,2.0,-40.89328564668766,-43.81283973910271,497,"[0.01256561279296875, 0.1256103515625, 2.21875, 6.28125]",6.809391721863323,1.7023479304658307,2.310483270992117
41,,,,79,"[-0.11309814453125, 0.13818359375, 2.09375, 6.40625]",7.7391813972651144,1.9347953493162786,2.866350348004032
42,,,,506,"[0.01256561279296875, 0.01251983642578125, 2.08203125, 6.39453125]",7.710493226935167,1.9276233067337918,2.8502216867953645
43,,,,67,"[-0.11309814453125, 0.01251983642578125, 2.09375, 6.39453125]",7.546496748922186,1.8866241872305465,2.7568539795673885
44,,,,510,"[0.01256561279296875, -0.1131591796875, 2.09375, 6.26953125]",7.9193175544952865,1.9798293886238216,2.966277666394514
45,,,,3,"[-0.11309814453125, -0.23876953125, 1.9677734375, 6.28125]",8.013190816218877,2.0032977040547193,3.0174549328805367
46,,,,295,"[-0.11309814453125, -0.251220703125, 2.09375, 6.15625]",8.180324315981537,2.045081078995384,3.107105306623221
47,,,,308,"[-0.11309814453125, -0.251220703125, 2.08203125, 6.16796875]",8.17792464162639,2.0444811604065976,3.105831129489738
48,,,,58,"[-0.23876953125, -0.251220703125, 2.0703125, 6.1796875]",7.755755019457498,1.9389387548643744,2.8756409126306712
49,,,,305,"[-0.23876953125, -0.251220703125, 2.05859375, 6.0546875]",7.6010446270465035,1.9002611567616259,2.7881329102989776
50,,,,181,"[-0.251220703125, -0.251220703125, 2.046875, 6.04296875]",7.534112150405109,1.8835280376012773,2.7497208935738664
51,,,,227,"[-0.263671875, -0.1256103515625, 1.9208984375, 6.04296875]",7.045155285491775,1.7612888213729438,2.4583057870633525
52,,,,239,"[-0.276123046875, 5.334615707397461e-05, 1.9208984375, 6.16796875]",7.562703750999899,1.8906759377499747,2.7661709705890027
53,,,,575,"[-0.1505126953125, 0.0126190185546875, 1.794921875, 6.04296875]",8.007111028362328,2.001777757090582,3.014158592437493
54,,,,288,"[-0.1505126953125, 5.263090133666992e-05, 1.794921875, 6.0546875]",8.034824725643817,2.0087061814109544,3.0291641602952613
55,,,,123,"[-0.276123046875, 0.125732421875, 1.9208984375, 6.06640625]",7.2839987276575044,1.8209996819143761,2.6030986993394074
56,,,,522,"[-0.1505126953125, 6.872415542602539e-05, 2.046875, 6.06640625]",6.711350290796457,1.6778375726991142,2.247499155541604
57,,,,185,"[-0.1630859375, 6.872415542602539e-05, 2.046875, 5.94140625]",6.383224297591538,1.5958060743978846,2.0298011387183226
58,,,,500,"[-0.03741455078125, -0.1256103515625, 1.9208984375, 5.81640625]",7.17079531031233,1.7926988275780824,2.53507334454943
59,,,,572,"[0.0882568359375, -0.1256103515625, 2.046875, 5.81640625]",7.706155912820233,1.9265389782050582,2.847778001894683
60,3.0,-75.17122090740176,-51.65243503117747,192,"[-0.01256561279296875, 0.0, 2.10546875, 6.28125]",7.2453027617458075,1.8113256904364519,2.5799654685855984
61,,,,308,"[-0.01256561279296875, 0.0, 2.09375, 6.29296875]",7.292355371983183,1.8230888429957957,2.6080783326423234
62,,,,608,"[0.11309814453125, 0.1256103515625, 2.08203125, 6.3046875]",7.685510398406908,1.921377599601727,2.836127231689791
63,,,,87,"[-0.01256561279296875, 0.13818359375, 2.08203125, 6.3046875]",7.579041092046431,1.8947602730116078,2.775542704021761
64,,,,164,"[-0.0251312255859375, 0.1256103515625, 2.08203125, 6.4296875]",7.96407249879994,1.991018124699985,2.9907521352884685
65,,,,575,"[0.10052490234375, 0.13818359375, 1.9560546875, 6.3046875]",8.404758668679776,2.101189667169944,3.224652564456961
66,,,,541,"[0.2261962890625, 0.1256103515625, 1.96875, 6.29296875]",8.378962846540318,2.0947407116350796,3.2113027337623574
67,,,,601,"[0.351806640625, 0.251220703125, 1.8427734375, 6.28125]",9.390735594436999,2.3476838986092496,3.7063962139527753
68,,,,278,"[0.351806640625, 0.2386474609375, 1.716796875, 6.29296875]",10.152140942183351,2.5380352355458378,4.044976471112867
69,,,,235,"[0.33935546875, 0.3642578125, 1.716796875, 6.16796875]",9.875971076007328,2.468992769001832,3.9251981800515963
70,,,,527,"[0.465087890625, 0.351806640625, 1.5908203125, 6.16796875]",10.745239542055433,2.6863098855138583,4.2915611027086005
71,,,,414,"[0.4775390625, 0.33935546875, 1.5908203125, 6.29296875]",11.159668307077482,2.7899170767693704,4.455912951600929
72,,,,22,"[0.351806640625, 0.2137451171875, 1.716796875, 6.29296875]",10.10844022237741,2.5271100555943526,4.026241558481085
73,,,,390,"[0.3642578125, 0.08807373046875, 1.7294921875, 6.16796875]",9.383947418739131,2.345986854684783,3.703255742953433
74,,,,181,"[0.351806640625, 0.08807373046875, 1.716796875, 6.15625]",9.414185738722885,2.3535464346807213,3.7172277121141653
75,,,,568,"[0.4775390625, 0.08807373046875, 1.7294921875, 6.16796875]",9.433364531980185,2.3583411329950463,3.726066258064638
76,,,,143,"[0.465087890625, -0.03759765625, 1.7421875, 6.1796875]",9.061497114029418,2.2653742785073545,3.551399651399863
77,,,,22,"[0.33935546875, -0.1632080078125, 1.8681640625, 6.1796875]",8.69500185467838,2.173750463669595,3.3720968764751413
78,,,,315,"[0.33935546875, -0.1632080078125, 1.880859375, 6.0546875]",8.691706056095429,2.172926514023857,3.370450392088874
79,,,,573,"[0.465087890625, -0.1632080078125, 2.005859375, 6.06640625]",9.37049744425793,2.3426243610644826,3.6970265522276904
80,4.0,-29.544685590987093,-47.23088514313939,40,"[-0.1256103515625, -0.01256561279296875, 2.10546875, 6.15625]",6.849532035116274,1.7123830087790686,2.3360090987115907
81,,,,372,"[-0.1256103515625, 0.11309814453125, 2.23046875, 6.15625]",6.320778150833194,1.5801945377082984,1.9871055622812377
82,,,,480,"[-0.113037109375, 0.23876953125, 2.21875, 6.03125]",6.725494399583036,1.681373599895759,2.2566422405556703
83,,,,15,"[-0.2386474609375, 0.11309814453125, 2.23046875, 5.90625]",7.267338299516229,1.8168345748790573,2.5931538603791715
84,,,,440,"[-0.22607421875, 0.11309814453125, 2.2421875, 5.78125]",7.752842103876607,1.9382105259691518,2.8740094779266205
85,,,,482,"[-0.2135009765625, 0.23876953125, 2.23046875, 5.78125]",8.172274564380212,2.043068641095053,3.10282957894335
86,,,,187,"[-0.22607421875, 0.23876953125, 2.23046875, 5.78125]",8.222484833005808,2.055621208251452,3.129430897385013
87,,,,565,"[-0.10040283203125, 0.23876953125, 2.2421875, 5.65625]",8.260116867764069,2.065029216941017,3.1492620062510666
88,,,,158,"[-0.11297607421875, 0.2261962890625, 2.23046875, 5.66796875]",8.167555646196227,2.041888911549057,3.1003211071190746
89,,,,217,"[-0.12548828125, 0.23876953125, 2.2421875, 5.66796875]",8.315304644692171,2.0788261611730428,3.178181736028141
90,,,,410,"[-0.1129150390625, 0.2261962890625, 2.2421875, 5.54296875]",8.701982319264424,2.175495579816106,3.375582052277133
91,,,,511,"[0.01274871826171875, 0.10052490234375, 2.2421875, 5.53125]",7.681996504303873,1.9204991260759683,2.8341411387533144
92,,,,106,"[-0.1129150390625, 0.2261962890625, 2.23046875, 5.51953125]",8.749555551270788,2.187388887817697,3.399260015191582
93,,,,606,"[0.01274871826171875, 0.351806640625, 2.21875, 5.5078125]",8.76395508982527,2.1909887724563175,3.406401520596738
94,,,,119,"[-0.1129150390625, 0.4775390625, 2.23046875, 5.6328125]",9.285284960194293,2.321321240048573,3.657352452067397
95,,,,604,"[0.01274871826171875, 0.60302734375, 2.10546875, 5.7578125]",8.160363938959833,2.040090984739958,3.0964953668538615
96,,,,33,"[-0.1129150390625, 0.59033203125, 2.09375, 5.76953125]",8.473742630940741,2.1184356577351853,3.260152779122196
97,,,,228,"[-0.12548828125, 0.7158203125, 1.9677734375, 5.78125]",8.190185744157422,2.0475464360393554,3.1123375985222177
98,,,,308,"[-0.12548828125, 0.7158203125, 1.955078125, 5.79296875]",8.07658325610705,2.0191458140267624,3.0516768295581267
99,,,,324,"[-0.12548828125, 0.7158203125, 2.080078125, 5.91796875]",8.181607296367126,2.0454018240917815,3.1077863891704345
100,5.0,-69.72678735337733,-50.98020217817905,25,"[-0.1256103515625, -0.01256561279296875, 1.9677734375, 6.15625]",7.426253406915305,1.8565633517288262,2.687097732965289
101,,,,565,"[5.334615707397461e-05, -0.01256561279296875, 1.98046875, 6.03125]",7.082585052864781,1.7706462632161952,2.481318072218092
102,,,,511,"[0.125732421875, -0.13818359375, 1.98046875, 6.01953125]",8.041028706245259,2.0102571765613146,3.0325162120991873
103,,,,39,"[6.872415542602539e-05, -0.1507568359375, 1.98046875, 6.14453125]",7.807007912524317,1.9517519781310793,2.904246282011812
104,,,,192,"[-0.0124969482421875, -0.1507568359375, 1.9931640625, 6.14453125]",7.78842072133622,1.947105180334055,2.8938941223132764
105,,,,39,"[-0.13818359375, -0.163330078125, 1.9931640625, 6.26953125]",7.554390159793632,1.888597539948408,2.7613941964669664
106,,,,161,"[-0.1507568359375, -0.1759033203125, 1.9931640625, 6.2578125]",7.576788397988284,1.894197099497071,2.7742516725982194
107,,,,595,"[-0.0251007080078125, -0.163330078125, 2.119140625, 6.1328125]",7.984446316086265,1.9961115790215662,3.0018481390474694
108,,,,428,"[-0.01253509521484375, -0.163330078125, 1.9931640625, 6.14453125]",7.858607286069092,1.964651821517273,2.932855952244327
109,,,,511,"[0.11309814453125, -0.2890625, 1.9931640625, 6.1328125]",8.980121084141388,2.245030271035347,3.512222012212934
110,,,,606,"[0.23876953125, -0.1634521484375, 1.98046875, 6.12109375]",8.623938382735687,2.155984595683922,3.3364565353076325
111,,,,399,"[0.251220703125, -0.2890625, 2.10546875, 6.24609375]",9.726726771970242,2.4316816929925604,3.859067251959996
112,,,,270,"[0.251220703125, -0.414794921875, 2.23046875, 6.12109375]",10.52946089595709,2.6323652239892725,4.203461447288838
113,,,,494,"[0.263671875, -0.2890625, 2.2421875, 6.24609375]",9.993109110449756,2.498277277612439,3.976406379829621
114,,,,539,"[0.389404296875, -0.301513671875, 2.2421875, 6.37109375]",10.6010898392021,2.650272459800525,4.232905236369545
115,,,,592,"[0.51513671875, -0.2890625, 2.25390625, 6.37109375]",10.958815544956778,2.7397038862391945,4.377036257686317
116,,,,231,"[0.50244140625, -0.1634521484375, 2.2421875, 6.359375]",10.152560117342086,2.5381400293355214,4.045155784718993
117,,,,18,"[0.376708984375, -0.2890625, 2.25390625, 6.37109375]",10.507795291762852,2.626948822940713,4.194516121347781
118,,,,472,"[0.38916015625, -0.276611328125, 2.37890625, 6.37109375]",10.67077081886167,2.6676927047154173,4.261358011318263
119,,,,95,"[0.263427734375, -0.26416015625, 2.50390625, 6.24609375]",10.067908967692905,2.516977241923226,4.008792887498546
120,6.0,-97.5932796681199,-57.639213248170606,183,"[-0.01256561279296875, 0.0, 2.08203125, 6.29296875]",7.35565510221963,1.8389137755549074,2.6456136617194765
121,,,,174,"[-0.0251312255859375, -0.01256561279296875, 2.20703125, 6.41796875]",7.537391422927894,1.8843478557319735,2.7516107779863237
122,,,,142,"[-0.037689208984375, -0.13818359375, 2.21875, 6.41796875]",8.218326975126246,2.0545817437815614,3.127234248225346
123,,,,430,"[-0.025115966796875, -0.13818359375, 2.20703125, 6.29296875]",8.121322594071732,2.030330648517933,3.075667704911903
124,,,,479,"[-0.01255035400390625, -0.01251983642578125, 2.08203125, 6.41796875]",7.722500078128429,1.9306250195321073,2.856979300392773
125,,,,514,"[0.11309814453125, -0.13818359375, 2.08203125, 6.54296875]",8.499068963375523,2.1247672408438807,3.2731136189047945
126,,,,377,"[0.1256103515625, -0.263916015625, 1.9560546875, 6.54296875]",8.921973512654771,2.230493378163693,3.4840093825630074
127,,,,606,"[0.251220703125, -0.1383056640625, 1.943359375, 6.53125]",8.620026100961068,2.155006525240267,3.3344858951835166
128,,,,518,"[0.376953125, -0.263916015625, 1.9560546875, 6.54296875]",9.631879377513624,2.407969844378406,3.8165104383908375
129,,,,511,"[0.50244140625, -0.3896484375, 1.9560546875, 6.53125]",10.69300304971032,2.67325076242758,4.270396993590589
130,,,,181,"[0.489990234375, -0.3896484375, 1.943359375, 6.51953125]",10.621601298176566,2.6554003245441415,4.241300039992125
131,,,,223,"[0.4775390625, -0.377197265625, 2.068359375, 6.53125]",10.923211202420394,2.7308028006050984,4.362903395753906
132,,,,368,"[0.4775390625, -0.25146484375, 2.080078125, 6.54296875]",10.23499306549625,2.5587482663740624,4.080275614235925
133,,,,82,"[0.351806640625, -0.2388916015625, 2.068359375, 6.54296875]",9.763004319542652,2.440751079885663,3.8752349013229233
134,,,,144,"[0.33935546875, -0.364501953125, 2.080078125, 6.66796875]",10.480766508504578,2.6201916271261445,4.183330545106463
135,,,,486,"[0.351806640625, -0.2388916015625, 2.080078125, 6.65625]",9.791238158531236,2.447809539632809,3.887776229896968
